,src,tar,src_type,tar_type,is_net,arc_delay,src_id,tar_id,org_src_id,org_tar_id,src_pin_name,tar_pin_name,cell_name,libcell_name
1001,_378_/Y,dpath.a_reg.out\[0\]$_DFFE_PP_/D,pin,pin,1,-1.0,260,1091,260,1091,,,,
1002,_390_/Y,dpath.a_reg.out\[10\]$_DFFE_PP_/D,pin,pin,1,-1.0,304,1094,304,1094,,,,
1003,_411_/Y,dpath.a_reg.out\[11\]$_DFFE_PP_/D,pin,pin,1,-1.0,386,1097,386,1097,,,,
1004,_416_/Y,dpath.a_reg.out\[12\]$_DFFE_PP_/D,pin,pin,1,-1.0,405,1100,405,1100,,,,
1005,_439_/Y,dpath.a_reg.out\[13\]$_DFFE_PP_/D,pin,pin,1,-1.0,492,1103,492,1103,,,,
1006,_455_/Y,dpath.a_reg.out\[14\]$_DFFE_PP_/D,pin,pin,1,-1.0,560,1106,560,1106,,,,
1007,_465_/Y,dpath.a_reg.out\[15\]$_DFFE_PP_/D,pin,pin,1,-1.0,599,1109,599,1109,,,,
1008,_469_/Y,dpath.a_reg.out\[1\]$_DFFE_PP_/D,pin,pin,1,-1.0,615,1112,615,1112,,,,
1009,_476_/Y,dpath.a_reg.out\[2\]$_DFFE_PP_/D,pin,pin,1,-1.0,642,1115,642,1115,,,,
1010,_485_/Y,dpath.a_reg.out\[3\]$_DFFE_PP_/D,pin,pin,1,-1.0,677,1118,677,1118,,,,
1011,_493_/Y,dpath.a_reg.out\[4\]$_DFFE_PP_/D,pin,pin,1,-1.0,708,1121,708,1121,,,,
1012,_500_/Y,dpath.a_reg.out\[5\]$_DFFE_PP_/D,pin,pin,1,-1.0,735,1124,735,1124,,,,
1013,_508_/Y,dpath.a_reg.out\[6\]$_DFFE_PP_/D,pin,pin,1,-1.0,764,1127,764,1127,,,,
1014,_516_/Y,dpath.a_reg.out\[7\]$_DFFE_PP_/D,pin,pin,1,-1.0,792,1130,792,1130,,,,
1015,_532_/Y,dpath.a_reg.out\[8\]$_DFFE_PP_/D,pin,pin,1,-1.0,852,1133,852,1133,,,,
1016,_538_/Y,dpath.a_reg.out\[9\]$_DFFE_PP_/D,pin,pin,1,-1.0,875,1136,875,1136,,,,
1017,_544_/Y,dpath.b_reg.out\[0\]$_DFFE_PP_/D,pin,pin,1,-1.0,896,1139,896,1139,,,,
1018,_545_/Y,dpath.b_reg.out\[10\]$_DFFE_PP_/D,pin,pin,1,-1.0,903,1142,903,1142,,,,
1019,_546_/Y,dpath.b_reg.out\[11\]$_DFFE_PP_/D,pin,pin,1,-1.0,910,1145,910,1145,,,,
1020,_547_/Y,dpath.b_reg.out\[12\]$_DFFE_PP_/D,pin,pin,1,-1.0,917,1148,917,1148,,,,
1021,_548_/Y,dpath.b_reg.out\[13\]$_DFFE_PP_/D,pin,pin,1,-1.0,924,1151,924,1151,,,,
1022,_549_/Y,dpath.b_reg.out\[14\]$_DFFE_PP_/D,pin,pin,1,-1.0,931,1154,931,1154,,,,
1023,_550_/Y,dpath.b_reg.out\[15\]$_DFFE_PP_/D,pin,pin,1,-1.0,938,1157,938,1157,,,,
1024,_551_/Y,dpath.b_reg.out\[1\]$_DFFE_PP_/D,pin,pin,1,-1.0,945,1160,945,1160,,,,
1025,_552_/Y,dpath.b_reg.out\[2\]$_DFFE_PP_/D,pin,pin,1,-1.0,952,1163,952,1163,,,,
1026,_553_/Y,dpath.b_reg.out\[3\]$_DFFE_PP_/D,pin,pin,1,-1.0,959,1166,959,1166,,,,
1027,_554_/Y,dpath.b_reg.out\[4\]$_DFFE_PP_/D,pin,pin,1,-1.0,966,1169,966,1169,,,,
1028,_555_/Y,dpath.b_reg.out\[5\]$_DFFE_PP_/D,pin,pin,1,-1.0,973,1172,973,1172,,,,
1029,_556_/Y,dpath.b_reg.out\[6\]$_DFFE_PP_/D,pin,pin,1,-1.0,980,1175,980,1175,,,,
1030,_557_/Y,dpath.b_reg.out\[7\]$_DFFE_PP_/D,pin,pin,1,-1.0,987,1178,987,1178,,,,
1031,_558_/Y,dpath.b_reg.out\[8\]$_DFFE_PP_/D,pin,pin,1,-1.0,994,1181,994,1181,,,,
1032,_559_/Y,dpath.b_reg.out\[9\]$_DFFE_PP_/D,pin,pin,1,-1.0,1001,1184,1001,1184,,,,
1033,_297_/Y,_539_/A,pin,pin,1,2.774224806042364e-13,1,876,1,876,,,,
1034,_297_/Y,_531_/B2,pin,pin,1,2.343923449429908e-12,1,845,1,845,,,,
1035,_297_/Y,_507_/B2,pin,pin,1,2.326173108302409e-12,1,757,1,757,,,,
1036,_297_/Y,_499_/B2,pin,pin,1,2.276653475116741e-12,1,728,1,728,,,,
1037,_297_/Y,_492_/B2,pin,pin,1,2.265488144304051e-12,1,701,1,701,,,,
1038,_297_/Y,_374_/A,pin,pin,1,2.087915777770899e-12,1,243,1,243,,,,
1039,_297_/Y,_366_/A,pin,pin,1,1.0487164522204884e-12,1,216,1,216,,,,
1040,_297_/Y,_344_/A,pin,pin,1,3.525701052723568e-13,1,165,1,165,,,,
1041,_297_/Y,_339_/A,pin,pin,1,2.1365053823330094e-12,1,147,1,147,,,,
1042,_297_/Y,_298_/A,pin,pin,1,8.268003794630052e-13,1,2,1,2,,,,
1043,_298_/Y,_375_/A,pin,pin,1,5.214256049233378e-15,3,245,3,245,,,,
1044,_298_/Y,_370_/A,pin,pin,1,1.3530999813714336e-14,3,229,3,229,,,,
1045,_298_/Y,_299_/A,pin,pin,1,2.272936680991662e-14,3,4,3,4,,,,
1046,_302_/Y,_337_/A1,pin,pin,1,9.704540332954296e-15,12,141,12,141,,,,
1047,_303_/Y,_326_/B,pin,pin,1,1.080423863439664e-13,15,99,15,99,,,,
1048,_303_/Y,_307_/A1,pin,pin,1,1.0450859199307577e-13,15,26,15,26,,,,
1049,_304_/Y,_457_/B,pin,pin,1,2.238853633734772e-13,17,567,17,567,,,,
1050,_304_/Y,_456_/A1,pin,pin,1,1.967100663130897e-13,17,561,17,561,,,,
1051,_304_/Y,_435_/A1,pin,pin,1,5.805086771525081e-13,17,469,17,469,,,,
1052,_304_/Y,_434_/A,pin,pin,1,5.607497972903719e-13,17,466,17,466,,,,
1053,_304_/Y,_430_/A1,pin,pin,1,5.917916981110216e-13,17,450,17,450,,,,
1054,_304_/Y,_429_/A,pin,pin,1,5.515685564533301e-13,17,446,17,446,,,,
1055,_304_/Y,_423_/A,pin,pin,1,5.83319579704894e-13,17,426,17,426,,,,
1056,_304_/Y,_325_/B,pin,pin,1,2.553581803475813e-13,17,95,17,95,,,,
1057,_304_/Y,_305_/A2,pin,pin,1,2.5724466502265175e-13,17,19,17,19,,,,
1058,_305_/Y,_442_/C,pin,pin,1,1.1640688243788175e-14,21,500,21,500,,,,
1059,_305_/Y,_307_/A2,pin,pin,1,1.0242644270718956e-14,21,27,21,27,,,,
1060,_306_/Y,_392_/B,pin,pin,1,3.611763123821665e-13,25,308,25,308,,,,
1061,_306_/Y,_327_/B,pin,pin,1,3.5334091880688534e-13,25,102,25,102,,,,
1062,_306_/Y,_307_/B,pin,pin,1,2.89267172498206e-13,25,28,25,28,,,,
1063,_307_/Y,_371_/A1,pin,pin,1,2.647543913703726e-13,29,233,29,233,,,,
1064,_307_/Y,_367_/B,pin,pin,1,2.0037499491674246e-13,29,220,29,220,,,,
1065,_307_/Y,_328_/A1,pin,pin,1,2.833496512508888e-13,29,104,29,104,,,,
1066,_308_/Y,_309_/A2,pin,pin,1,2.288430099443069e-14,31,33,31,33,,,,
1067,_309_/Y,_488_/A2,pin,pin,1,7.93386488234446e-14,35,685,35,685,,,,
1068,_309_/Y,_381_/A1,pin,pin,1,1.568760041575218e-13,35,267,35,267,,,,
1069,_309_/Y,_313_/A1,pin,pin,1,1.6055604382895358e-13,35,48,35,48,,,,
1070,_310_/Y,_381_/A2,pin,pin,1,3.438957831610606e-14,39,268,39,268,,,,
1071,_310_/Y,_313_/A2,pin,pin,1,4.1429672328419445e-14,39,49,39,49,,,,
1072,_311_/Y,_431_/B,pin,pin,1,2.4366305414330597e-13,43,458,43,458,,,,
1073,_311_/Y,_418_/B,pin,pin,1,2.645795637700593e-13,43,410,43,410,,,,
1074,_311_/Y,_403_/B,pin,pin,1,2.7566528703823484e-13,43,350,43,350,,,,
1075,_311_/Y,_312_/A2,pin,pin,1,1.6115806063775329e-13,43,45,43,45,,,,
1076,_312_/Y,_381_/B,pin,pin,1,1.8450788246966547e-14,47,269,47,269,,,,
1077,_312_/Y,_313_/B,pin,pin,1,1.1515952477909614e-14,47,50,47,50,,,,
1078,_313_/Y,_521_/A2,pin,pin,1,4.5035776187951285e-14,51,806,51,806,,,,
1079,_313_/Y,_504_/B,pin,pin,1,5.0295186716569843e-14,51,744,51,744,,,,
1080,_313_/Y,_364_/A1,pin,pin,1,2.4065531468650536e-13,51,210,51,210,,,,
1081,_313_/Y,_324_/A1,pin,pin,1,2.520156121548628e-13,51,88,51,88,,,,
1082,_314_/Y,_446_/B,pin,pin,1,1.198269727799989e-13,53,514,53,514,,,,
1083,_314_/Y,_428_/A,pin,pin,1,3.3339807694113266e-13,53,443,53,443,,,,
1084,_314_/Y,_406_/A,pin,pin,1,2.851964270213919e-13,53,361,53,361,,,,
1085,_314_/Y,_404_/A1,pin,pin,1,8.153538472643537e-14,53,353,53,353,,,,
1086,_314_/Y,_396_/A,pin,pin,1,2.423250944523503e-13,53,322,53,322,,,,
1087,_314_/Y,_386_/A,pin,pin,1,3.8418340774296077e-13,53,286,53,286,,,,
1088,_314_/Y,_322_/A2,pin,pin,1,9.67278286547607e-14,53,82,53,82,,,,
1089,_314_/Y,_317_/B,pin,pin,1,5.3380836263858956e-14,53,61,53,61,,,,
1090,_315_/Y,_535_/A,pin,pin,1,6.440923911842783e-14,55,861,55,861,,,,
1091,_315_/Y,_428_/B,pin,pin,1,3.694286630079313e-13,55,444,55,444,,,,
1092,_315_/Y,_406_/B,pin,pin,1,4.353281244599133e-13,55,362,55,362,,,,
1093,_315_/Y,_396_/B,pin,pin,1,4.586971536109374e-13,55,323,55,323,,,,
1094,_315_/Y,_382_/A,pin,pin,1,3.6413149513865605e-13,55,271,55,271,,,,
1095,_315_/Y,_320_/A2,pin,pin,1,3.3343965609444753e-13,55,73,55,73,,,,
1096,_315_/Y,_318_/B,pin,pin,1,4.5173625040292885e-13,55,66,55,66,,,,
1097,_315_/Y,_317_/C,pin,pin,1,3.780747145475799e-13,55,62,55,62,,,,
1098,_316_/Y,_419_/B,pin,pin,1,3.5105253393900165e-14,59,413,59,413,,,,
1099,_316_/Y,_382_/B,pin,pin,1,1.5694195075466324e-13,59,272,59,272,,,,
1100,_316_/Y,_317_/D,pin,pin,1,1.6802499062246181e-13,59,63,59,63,,,,
1101,_317_/Y,_364_/A2,pin,pin,1,4.8164116195782015e-14,64,211,64,211,,,,
1102,_317_/Y,_324_/A2,pin,pin,1,4.023005005840928e-14,64,89,64,89,,,,
1103,_318_/Y,_384_/A1,pin,pin,1,7.302894454528502e-14,67,276,67,276,,,,
1104,_318_/Y,_321_/A1,pin,pin,1,8.040891899801368e-14,67,76,67,76,,,,
1105,_319_/Y,_384_/A2,pin,pin,1,9.72538428912692e-14,71,277,71,277,,,,
1106,_319_/Y,_321_/A2,pin,pin,1,1.0884055565455951e-13,71,77,71,77,,,,
1107,_320_/Y,_384_/B,pin,pin,1,4.939342527652754e-14,75,278,75,278,,,,
1108,_320_/Y,_321_/B,pin,pin,1,5.312309091427304e-14,75,78,75,78,,,,
1109,_321_/Y,_323_/A,pin,pin,1,2.622326421492568e-14,80,85,80,85,,,,
1110,_322_/Y,_323_/B,pin,pin,1,2.1546118957326303e-15,84,86,84,86,,,,
1111,_323_/Y,_324_/B,pin,pin,1,4.8077278378029504e-14,87,90,87,90,,,,
1112,_323_/Y,_367_/A,pin,pin,1,8.522428097436364e-14,87,219,87,219,,,,
1113,_324_/Y,_413_/B,pin,pin,1,4.47720501081314e-13,92,391,92,391,,,,
1114,_324_/Y,_371_/A2,pin,pin,1,3.521693570443518e-13,92,234,92,234,,,,
1115,_324_/Y,_328_/A2,pin,pin,1,3.91357898778949e-13,92,105,92,105,,,,
1116,_325_/Y,_451_/A3,pin,pin,1,2.9918867947356653e-13,96,537,96,537,,,,
1117,_325_/Y,_448_/A2,pin,pin,1,2.89967512891523e-13,96,523,96,523,,,,
1118,_325_/Y,_445_/B,pin,pin,1,2.8625498781249814e-13,96,511,96,511,,,,
1119,_325_/Y,_326_/A2,pin,pin,1,9.983741535313922e-14,96,98,96,98,,,,
1120,_326_/Y,_392_/A,pin,pin,1,6.085780615344359e-14,100,307,100,307,,,,
1121,_326_/Y,_327_/A,pin,pin,1,5.061981039953915e-14,100,101,100,101,,,,
1122,_327_/Y,_529_/A2,pin,pin,1,2.036518089582051e-12,103,836,103,836,,,,
1123,_327_/Y,_505_/A2,pin,pin,1,2.032251320352452e-12,103,748,103,748,,,,
1124,_327_/Y,_497_/A2,pin,pin,1,1.9826855001542358e-12,103,719,103,719,,,,
1125,_327_/Y,_490_/A2,pin,pin,1,1.9130834069680525e-12,103,692,103,692,,,,
1126,_327_/Y,_482_/A2,pin,pin,1,1.6941469928311026e-12,103,661,103,661,,,,
1127,_327_/Y,_473_/A2,pin,pin,1,1.4309800089665205e-12,103,626,103,626,,,,
1128,_327_/Y,_387_/A2,pin,pin,1,1.0395612322355865e-13,103,288,103,288,,,,
1129,_327_/Y,_373_/A2,pin,pin,1,8.323293226517038e-13,103,240,103,240,,,,
1130,_327_/Y,_370_/C,pin,pin,1,5.553706366318023e-13,103,231,103,231,,,,
1131,_327_/Y,_328_/B,pin,pin,1,3.794096926825613e-13,103,106,103,106,,,,
1132,_328_/Y,_542_/A2,pin,pin,1,3.296158918725256e-14,107,885,107,885,,,,
1133,_328_/Y,_343_/B,pin,pin,1,8.242460669072653e-14,107,162,107,162,,,,
1134,_328_/Y,_335_/A1,pin,pin,1,7.440529176941034e-14,107,135,107,135,,,,
1135,_329_/Y,_330_/E,pin,pin,1,1.0089876118857603e-13,112,117,112,117,,,,
1136,_330_/Y,_333_/A,pin,pin,1,8.927138406755394e-14,118,130,118,130,,,,
1137,_331_/Y,_332_/E,pin,pin,1,5.30163342697329e-14,123,128,123,128,,,,
1138,_332_/Y,_333_/B,pin,pin,1,2.4899629883987084e-13,129,131,129,131,,,,
1139,_333_/Y,_343_/C,pin,pin,1,2.609407305574456e-14,132,163,132,163,,,,
1140,_333_/Y,_335_/A2,pin,pin,1,2.2865686598381836e-14,132,136,132,136,,,,
1141,_334_/Y,_542_/A1,pin,pin,1,3.3954576075714143e-14,134,884,134,884,,,,
1142,_334_/Y,_366_/B,pin,pin,1,5.3728234968714046e-14,134,217,134,217,,,,
1143,_334_/Y,_335_/B,pin,pin,1,1.794745924685141e-14,134,137,134,137,,,,
1144,_335_/Y,_337_/A2,pin,pin,1,4.8937176061686696e-14,138,142,138,142,,,,
1145,_336_/Y,_337_/B,pin,pin,1,1.8631838151310365e-14,140,143,140,143,,,,
1146,_338_/Y,_529_/B,pin,pin,1,1.659687036241475e-12,146,837,146,837,,,,
1147,_338_/Y,_505_/B,pin,pin,1,1.646243471403741e-12,146,749,146,749,,,,
1148,_338_/Y,_497_/B,pin,pin,1,1.5975803579343362e-12,146,720,146,720,,,,
1149,_338_/Y,_490_/B,pin,pin,1,1.5179794270528402e-12,146,693,146,693,,,,
1150,_338_/Y,_482_/B,pin,pin,1,1.3253195199278145e-12,146,662,146,662,,,,
1151,_338_/Y,_473_/B,pin,pin,1,1.063526437056206e-12,146,627,146,627,,,,
1152,_338_/Y,_387_/B,pin,pin,1,4.4367038255083147e-13,146,289,146,289,,,,
1153,_338_/Y,_373_/B,pin,pin,1,4.860463160422103e-13,146,241,146,241,,,,
1154,_338_/Y,_343_/A,pin,pin,1,1.883759126334109e-13,146,161,146,161,,,,
1155,_338_/Y,_339_/B,pin,pin,1,7.493740328788634e-13,146,148,146,148,,,,
1156,_339_/Y,_532_/A2,pin,pin,1,2.835407689888436e-13,149,849,149,849,,,,
1157,_339_/Y,_508_/A2,pin,pin,1,2.402457031057404e-13,149,761,149,761,,,,
1158,_339_/Y,_500_/A2,pin,pin,1,2.404418894888516e-13,149,732,149,732,,,,
1159,_339_/Y,_493_/A2,pin,pin,1,2.7738540088993735e-13,149,705,149,705,,,,
1160,_339_/Y,_463_/A2,pin,pin,1,1.648983250293612e-12,149,589,149,589,,,,
1161,_339_/Y,_415_/A2,pin,pin,1,1.750201004090124e-12,149,397,149,397,,,,
1162,_339_/Y,_363_/A,pin,pin,1,1.85232254881762e-12,149,208,149,208,,,,
1163,_339_/Y,_340_/B,pin,pin,1,1.82966402445528e-12,149,151,149,151,,,,
1164,_341_/Y,_342_/A1,pin,pin,1,7.704082292633082e-15,154,155,154,155,,,,
1165,_343_/Y,_346_/A1,pin,pin,1,1.3346240074468138e-13,164,172,164,172,,,,
1166,_344_/Y,_536_/B,pin,pin,1,1.8602305026232946e-12,167,864,167,864,,,,
1167,_344_/Y,_514_/B,pin,pin,1,1.874996252010375e-12,167,781,167,781,,,,
1168,_344_/Y,_467_/B,pin,pin,1,1.16585276046903e-13,167,604,167,604,,,,
1169,_344_/Y,_462_/B,pin,pin,1,1.1702382769415709e-12,167,586,167,586,,,,
1170,_344_/Y,_453_/B,pin,pin,1,1.514101019041425e-12,167,549,167,549,,,,
1171,_344_/Y,_437_/B,pin,pin,1,1.7961979559971697e-12,167,481,167,481,,,,
1172,_344_/Y,_414_/B,pin,pin,1,7.851129685612634e-13,167,394,167,394,,,,
1173,_344_/Y,_409_/B,pin,pin,1,1.0338694960906893e-12,167,375,167,375,,,,
1174,_344_/Y,_345_/A2,pin,pin,1,6.209497434468693e-13,167,169,167,169,,,,
1175,_345_/Y,_346_/A2,pin,pin,1,3.3975067496774126e-14,171,173,171,173,,,,
1176,_362_/Y,_544_/B2,pin,pin,1,9.787995948148422e-15,207,893,207,893,,,,
1177,_362_/Y,_378_/A1,pin,pin,1,1.6852296468028438e-14,207,256,207,256,,,,
1178,_363_/Y,_538_/A2,pin,pin,1,1.3465450542787805e-12,209,873,209,873,,,,
1179,_363_/Y,_516_/A2,pin,pin,1,1.4296383087780697e-12,209,790,209,790,,,,
1180,_363_/Y,_485_/A2,pin,pin,1,1.1752309195256494e-12,209,674,209,674,,,,
1181,_363_/Y,_476_/A2,pin,pin,1,1.105366015732856e-12,209,639,209,639,,,,
1182,_363_/Y,_469_/A2,pin,pin,1,9.750786332876626e-13,209,613,209,613,,,,
1183,_363_/Y,_455_/A2,pin,pin,1,9.971107056347406e-13,209,558,209,558,,,,
1184,_363_/Y,_439_/A2,pin,pin,1,1.2504335674540237e-12,209,490,209,490,,,,
1185,_363_/Y,_411_/A2,pin,pin,1,6.009638858599231e-13,209,384,209,384,,,,
1186,_363_/Y,_390_/A2,pin,pin,1,1.0827355722067833e-12,209,301,209,301,,,,
1187,_363_/Y,_378_/A2,pin,pin,1,8.613632810489102e-13,209,257,209,257,,,,
1188,_364_/Y,_365_/A,pin,pin,1,7.965327582357042e-15,213,214,213,214,,,,
1189,_365_/Y,_540_/A1,pin,pin,1,1.673745370816063e-13,215,878,215,878,,,,
1190,_365_/Y,_518_/B,pin,pin,1,6.220156768127484e-13,215,796,215,796,,,,
1191,_365_/Y,_502_/B,pin,pin,1,6.845849299767781e-13,215,739,215,739,,,,
1192,_365_/Y,_495_/B,pin,pin,1,7.652000777805258e-13,215,712,215,712,,,,
1193,_365_/Y,_487_/B,pin,pin,1,7.790809555645317e-13,215,681,215,681,,,,
1194,_365_/Y,_478_/B,pin,pin,1,6.981176704431992e-13,215,646,215,646,,,,
1195,_365_/Y,_471_/B,pin,pin,1,6.447972039115568e-13,215,619,215,619,,,,
1196,_365_/Y,_393_/A1,pin,pin,1,2.055206590849401e-13,215,311,215,311,,,,
1197,_365_/Y,_380_/B,pin,pin,1,1.8650288561780642e-13,215,264,215,264,,,,
1198,_365_/Y,_369_/B,pin,pin,1,4.62384470989452e-13,215,226,215,226,,,,
1199,_366_/Y,_392_/C,pin,pin,1,1.2903334847271743e-14,218,309,218,309,,,,
1200,_366_/Y,_367_/C,pin,pin,1,1.848345491961036e-14,218,221,218,221,,,,
1201,_367_/Y,_368_/A,pin,pin,1,5.367185730277774e-15,222,223,222,223,,,,
1202,_368_/Y,_540_/A2,pin,pin,1,3.280005661607938e-13,224,879,224,879,,,,
1203,_368_/Y,_518_/C,pin,pin,1,9.972174995487304e-13,224,797,224,797,,,,
1204,_368_/Y,_502_/C,pin,pin,1,1.0775652288866344e-12,224,740,224,740,,,,
1205,_368_/Y,_495_/C,pin,pin,1,1.182735333282725e-12,224,713,224,713,,,,
1206,_368_/Y,_487_/C,pin,pin,1,1.2003510165004005e-12,224,682,224,682,,,,
1207,_368_/Y,_478_/C,pin,pin,1,7.173983629371605e-13,224,647,224,647,,,,
1208,_368_/Y,_471_/C,pin,pin,1,6.742369791819247e-13,224,620,224,620,,,,
1209,_368_/Y,_393_/A2,pin,pin,1,2.0492067515521378e-13,224,312,224,312,,,,
1210,_368_/Y,_380_/C,pin,pin,1,3.968123572783977e-13,224,265,224,265,,,,
1211,_368_/Y,_369_/C,pin,pin,1,5.261535564876629e-13,224,227,224,227,,,,
1212,_369_/Y,_378_/B1,pin,pin,1,7.122143552815065e-15,228,258,228,258,,,,
1213,_370_/Y,_371_/B,pin,pin,1,3.126011006038959e-14,232,235,232,235,,,,
1214,_371_/Y,_531_/A1,pin,pin,1,1.5901935801129752e-12,236,842,236,842,,,,
1215,_371_/Y,_507_/A1,pin,pin,1,1.5995216219241717e-12,236,754,236,754,,,,
1216,_371_/Y,_499_/A1,pin,pin,1,1.5676953008317285e-12,236,725,236,725,,,,
1217,_371_/Y,_492_/A1,pin,pin,1,1.502660084036489e-12,236,698,236,698,,,,
1218,_371_/Y,_484_/A1,pin,pin,1,1.2391741278927617e-12,236,667,236,667,,,,
1219,_371_/Y,_475_/A1,pin,pin,1,9.274065890241268e-13,236,632,236,632,,,,
1220,_371_/Y,_372_/A,pin,pin,1,1.517879788873189e-13,236,237,236,237,,,,
1221,_372_/Y,_537_/B2,pin,pin,1,1.2750690260576736e-12,238,869,238,869,,,,
1222,_372_/Y,_515_/B2,pin,pin,1,4.742917213487742e-13,238,786,238,786,,,,
1223,_372_/Y,_468_/A2,pin,pin,1,2.2524175450136521e-13,238,607,238,607,,,,
1224,_372_/Y,_465_/A1,pin,pin,1,1.0225350297390912e-12,238,596,238,596,,,,
1225,_372_/Y,_454_/B2,pin,pin,1,1.1588722603067536e-12,238,554,238,554,,,,
1226,_372_/Y,_438_/B2,pin,pin,1,1.2380257409516648e-12,238,486,238,486,,,,
1227,_372_/Y,_416_/B2,pin,pin,1,7.763287083496774e-13,238,403,238,403,,,,
1228,_372_/Y,_410_/B2,pin,pin,1,9.218437645175381e-13,238,380,238,380,,,,
1229,_372_/Y,_389_/A1,pin,pin,1,3.720150001853412e-13,238,294,238,294,,,,
1230,_372_/Y,_377_/A2,pin,pin,1,1.0807850382883732e-13,238,251,238,251,,,,
1231,_373_/Y,_377_/B1,pin,pin,1,3.7482885041238354e-14,242,252,242,252,,,,
1232,_374_/Y,_559_/A1,pin,pin,1,6.592387226389551e-13,244,995,244,995,,,,
1233,_374_/Y,_558_/A1,pin,pin,1,2.984251029885393e-13,244,988,244,988,,,,
1234,_374_/Y,_557_/A1,pin,pin,1,4.271411783302037e-13,244,981,244,981,,,,
1235,_374_/Y,_556_/A1,pin,pin,1,2.9973422290170693e-13,244,974,244,974,,,,
1236,_374_/Y,_555_/A1,pin,pin,1,2.2168694018085552e-13,244,967,244,967,,,,
1237,_374_/Y,_554_/A1,pin,pin,1,2.9549249874229194e-13,244,960,244,960,,,,
1238,_374_/Y,_484_/B2,pin,pin,1,3.628048382553484e-13,244,670,244,670,,,,
1239,_374_/Y,_475_/B2,pin,pin,1,4.808827489856393e-13,244,635,244,635,,,,
1240,_374_/Y,_389_/B2,pin,pin,1,7.148511383531231e-13,244,297,244,297,,,,
1241,_374_/Y,_377_/B2,pin,pin,1,5.543138105641722e-13,244,253,244,253,,,,
1242,_375_/Y,_542_/B,pin,pin,1,6.548297873994885e-14,246,886,246,886,,,,
1243,_375_/Y,_530_/A,pin,pin,1,1.738227834238715e-12,246,839,246,839,,,,
1244,_375_/Y,_506_/A,pin,pin,1,1.7386773444594272e-12,246,751,246,751,,,,
1245,_375_/Y,_498_/A,pin,pin,1,1.6776318832387173e-12,246,722,246,722,,,,
1246,_375_/Y,_491_/A,pin,pin,1,1.517065010940566e-12,246,695,246,695,,,,
1247,_375_/Y,_483_/A,pin,pin,1,1.0921726847565316e-12,246,664,246,664,,,,
1248,_375_/Y,_474_/A,pin,pin,1,8.193119576879737e-13,246,629,246,629,,,,
1249,_375_/Y,_462_/A1,pin,pin,1,2.6280185167794345e-13,246,584,246,584,,,,
1250,_375_/Y,_388_/A,pin,pin,1,1.7307455382059578e-12,246,291,246,291,,,,
1251,_375_/Y,_376_/A,pin,pin,1,4.1130667665159604e-13,246,247,246,247,,,,
1252,_376_/Y,_377_/C,pin,pin,1,1.4194002994716381e-14,249,254,249,254,,,,
1253,_377_/Y,_378_/B2,pin,pin,1,5.351001471754586e-15,255,259,255,259,,,,
1254,_379_/Y,_545_/C2,pin,pin,1,4.191421244369858e-14,262,902,262,902,,,,
1255,_379_/Y,_387_/A1,pin,pin,1,6.095244006244262e-15,262,287,262,287,,,,
1256,_379_/Y,_380_/A,pin,pin,1,2.9603913314886834e-14,262,263,262,263,,,,
1257,_380_/Y,_390_/B1,pin,pin,1,9.05309491651754e-15,266,302,266,302,,,,
1258,_381_/Y,_522_/D,pin,pin,1,1.743004205594437e-13,270,812,270,812,,,,
1259,_381_/Y,_447_/C,pin,pin,1,5.876610504641777e-13,270,518,270,518,,,,
1260,_381_/Y,_444_/A1,pin,pin,1,5.813887240559146e-13,270,505,270,505,,,,
1261,_381_/Y,_385_/A1,pin,pin,1,5.154890186584439e-13,270,280,270,280,,,,
1262,_382_/Y,_383_/A,pin,pin,1,2.625166650019653e-15,273,274,273,274,,,,
1263,_383_/Y,_447_/D,pin,pin,1,6.292968940000906e-14,275,519,275,519,,,,
1264,_383_/Y,_444_/A2,pin,pin,1,5.826019327343987e-14,275,506,275,506,,,,
1265,_383_/Y,_385_/A2,pin,pin,1,1.3909136497192338e-14,275,281,275,281,,,,
1266,_384_/Y,_449_/C,pin,pin,1,8.290475917533889e-14,279,529,279,529,,,,
1267,_384_/Y,_444_/C,pin,pin,1,1.2369710019732166e-13,279,508,279,508,,,,
1268,_384_/Y,_385_/B,pin,pin,1,8.65023520478167e-14,279,282,279,282,,,,
1269,_385_/Y,_386_/B,pin,pin,1,1.1976630828031652e-14,283,284,283,284,,,,
1270,_387_/Y,_389_/B1,pin,pin,1,1.085835760227579e-14,290,296,290,296,,,,
1271,_388_/Y,_389_/C,pin,pin,1,2.170490621001414e-13,293,298,293,298,,,,
1272,_389_/Y,_390_/B2,pin,pin,1,2.5952415265645748e-14,299,303,299,303,,,,
1273,_391_/Y,_546_/C2,pin,pin,1,1.9390413753817004e-14,306,909,306,909,,,,
1274,_391_/Y,_410_/A1,pin,pin,1,2.9210551214181944e-14,306,377,306,377,,,,
1275,_392_/Y,_540_/B,pin,pin,1,6.761737979428528e-14,310,880,310,880,,,,
1276,_392_/Y,_393_/B,pin,pin,1,4.316908159066046e-14,310,313,310,313,,,,
1277,_393_/Y,_537_/A2,pin,pin,1,1.3799730672406365e-12,314,867,314,867,,,,
1278,_393_/Y,_515_/A2,pin,pin,1,1.412199675775161e-12,314,784,314,784,,,,
1279,_393_/Y,_468_/B1,pin,pin,1,1.320530598931946e-13,314,608,314,608,,,,
