src,tar,is_net
_16856_/A2,_16856_/ZN,0
_16857_/A,_16857_/ZN,0
_16857_/B1,_16857_/ZN,0
_16857_/B2,_16857_/ZN,0
_16857_/C1,_16857_/ZN,0
_16857_/C2,_16857_/ZN,0
_16858_/A1,_16858_/ZN,0
_16858_/A2,_16858_/ZN,0
_16858_/A3,_16858_/ZN,0
_16859_/A,_16859_/ZN,0
_16859_/B1,_16859_/ZN,0
_16859_/B2,_16859_/ZN,0
_16860_/A1,_16860_/ZN,0
_16860_/A2,_16860_/ZN,0
_16860_/A3,_16860_/ZN,0
_16860_/A4,_16860_/ZN,0
_16861_/A1,_16861_/ZN,0
_16861_/A2,_16861_/ZN,0
_16862_/A1,_16862_/ZN,0
_16862_/A2,_16862_/ZN,0
_16862_/B1,_16862_/ZN,0
_16862_/B2,_16862_/ZN,0
_16864_/A,_16864_/ZN,0
_16864_/B1,_16864_/ZN,0
_16864_/B2,_16864_/ZN,0
_16865_/A1,_16865_/ZN,0
_16865_/A2,_16865_/ZN,0
_16866_/A1,_16866_/ZN,0
_16866_/A2,_16866_/ZN,0
_16867_/A1,_16867_/ZN,0
_16867_/A2,_16867_/ZN,0
_16868_/A1,_16868_/ZN,0
_16868_/A2,_16868_/ZN,0
_16869_/A1,_16869_/ZN,0
_16869_/A2,_16869_/ZN,0
_16869_/B1,_16869_/ZN,0
_16869_/B2,_16869_/ZN,0
_16870_/A1,_16870_/ZN,0
_16870_/A2,_16870_/ZN,0
_16871_/A1,_16871_/ZN,0
_16871_/A2,_16871_/ZN,0
_16872_/A1,_16872_/ZN,0
_16872_/A2,_16872_/ZN,0
_16872_/A3,_16872_/ZN,0
_16872_/A4,_16872_/ZN,0
_16873_/A1,_16873_/ZN,0
_16873_/A2,_16873_/ZN,0
_16873_/A3,_16873_/ZN,0
_16874_/A,_16874_/ZN,0
_16874_/B1,_16874_/ZN,0
_16874_/B2,_16874_/ZN,0
_16875_/A1,_16875_/ZN,0
_16875_/A2,_16875_/ZN,0
_16876_/A1,_16876_/ZN,0
_16876_/A2,_16876_/ZN,0
_16876_/A3,_16876_/ZN,0
_16877_/A1,_16877_/ZN,0
_16877_/A2,_16877_/ZN,0
_16877_/A3,_16877_/ZN,0
_16877_/A4,_16877_/ZN,0
_16878_/A,_16878_/Z,0
_16878_/B,_16878_/Z,0
_16879_/A,_16879_/ZN,0
_16879_/B,_16879_/ZN,0
_16880_/A,_16880_/ZN,0
_16880_/B,_16880_/ZN,0
_16881_/A,_16881_/ZN,0
_16881_/B,_16881_/ZN,0
_16882_/A,_16882_/Z,0
_16882_/B,_16882_/Z,0
_16882_/S,_16882_/Z,0
_16889_/A1,_16889_/ZN,0
_16889_/A2,_16889_/ZN,0
_16890_/A,_16890_/ZN,0
_16890_/B1,_16890_/ZN,0
_16890_/B2,_16890_/ZN,0
_16891_/A1,_16891_/ZN,0
_16891_/A2,_16891_/ZN,0
_16892_/A1,_16892_/ZN,0
_16892_/A2,_16892_/ZN,0
_16893_/A1,_16893_/ZN,0
_16893_/A2,_16893_/ZN,0
_16894_/A1,_16894_/ZN,0
_16894_/A2,_16894_/ZN,0
_16895_/A1,_16895_/ZN,0
_16895_/A2,_16895_/ZN,0
_16895_/B1,_16895_/ZN,0
_16895_/B2,_16895_/ZN,0
_16896_/A1,_16896_/ZN,0
_16896_/A2,_16896_/ZN,0
_16897_/A1,_16897_/ZN,0
_16897_/A2,_16897_/ZN,0
_16898_/A,_16898_/ZN,0
_16898_/B1,_16898_/ZN,0
_16898_/B2,_16898_/ZN,0
_16899_/A1,_16899_/ZN,0
_16899_/A2,_16899_/ZN,0
_16899_/A3,_16899_/ZN,0
_16900_/A1,_16900_/ZN,0
_16900_/A2,_16900_/ZN,0
_16901_/A1,_16901_/ZN,0
_16901_/A2,_16901_/ZN,0
_16902_/A,_16902_/ZN,0
_16902_/B1,_16902_/ZN,0
_16902_/B2,_16902_/ZN,0
_16902_/C1,_16902_/ZN,0
_16902_/C2,_16902_/ZN,0
_16903_/A1,_16903_/ZN,0
_16903_/A2,_16903_/ZN,0
_16903_/B1,_16903_/ZN,0
_16903_/B2,_16903_/ZN,0
_16904_/A1,_16904_/ZN,0
_16904_/A2,_16904_/ZN,0
_16904_/A3,_16904_/ZN,0
_16905_/A1,_16905_/ZN,0
_16905_/A2,_16905_/ZN,0
_16906_/A1,_16906_/ZN,0
_16906_/A2,_16906_/ZN,0
_16907_/A,_16907_/ZN,0
_16907_/B1,_16907_/ZN,0
_16907_/B2,_16907_/ZN,0
_16908_/A1,_16908_/ZN,0
_16908_/A2,_16908_/ZN,0
_16909_/A,_16909_/ZN,0
_16909_/B1,_16909_/ZN,0
_16909_/B2,_16909_/ZN,0
_16910_/A,_16910_/ZN,0
_16910_/B1,_16910_/ZN,0
_16910_/B2,_16910_/ZN,0
_16911_/A,_16911_/ZN,0
_16911_/B1,_16911_/ZN,0
_16911_/B2,_16911_/ZN,0
_16912_/A1,_16912_/ZN,0
_16912_/A2,_16912_/ZN,0
_16912_/A3,_16912_/ZN,0
_16912_/B1,_16912_/ZN,0
_16912_/B2,_16912_/ZN,0
_16912_/B3,_16912_/ZN,0
_16913_/A1,_16913_/ZN,0
_16913_/A2,_16913_/ZN,0
_16914_/A,_16914_/ZN,0
_16914_/B1,_16914_/ZN,0
_16914_/B2,_16914_/ZN,0
_16915_/A1,_16915_/ZN,0
_16915_/A2,_16915_/ZN,0
_16915_/A3,_16915_/ZN,0
_16916_/A1,_16916_/ZN,0
_16916_/A2,_16916_/ZN,0
_16917_/A1,_16917_/ZN,0
_16917_/A2,_16917_/ZN,0
_16918_/A,_16918_/ZN,0
_16918_/B1,_16918_/ZN,0
_16918_/B2,_16918_/ZN,0
_16919_/A,_16919_/ZN,0
_16919_/B1,_16919_/ZN,0
_16919_/B2,_16919_/ZN,0
_16919_/C1,_16919_/ZN,0
_16919_/C2,_16919_/ZN,0
_16920_/A1,_16920_/ZN,0
_16920_/A2,_16920_/ZN,0
_16920_/A3,_16920_/ZN,0
_16920_/B1,_16920_/ZN,0
_16920_/B2,_16920_/ZN,0
_16920_/B3,_16920_/ZN,0
_16921_/A1,_16921_/ZN,0
_16921_/A2,_16921_/ZN,0
_16922_/A1,_16922_/ZN,0
_16922_/A2,_16922_/ZN,0
_16923_/A,_16923_/ZN,0
_16923_/B1,_16923_/ZN,0
_16923_/B2,_16923_/ZN,0
_16923_/C1,_16923_/ZN,0
_16923_/C2,_16923_/ZN,0
_16924_/A1,_16924_/ZN,0
_16924_/A2,_16924_/ZN,0
_16925_/A,_16925_/ZN,0
_16925_/B1,_16925_/ZN,0
_16925_/B2,_16925_/ZN,0
_16926_/A,_16926_/ZN,0
_16926_/B1,_16926_/ZN,0
_16926_/B2,_16926_/ZN,0
_16927_/A,_16927_/ZN,0
_16927_/B1,_16927_/ZN,0
_16927_/B2,_16927_/ZN,0
_16928_/A1,_16928_/ZN,0
_16928_/A2,_16928_/ZN,0
_16928_/A3,_16928_/ZN,0
_16928_/A4,_16928_/ZN,0
_16929_/A,_16929_/ZN,0
_16929_/B1,_16929_/ZN,0
_16929_/B2,_16929_/ZN,0
_16930_/A1,_16930_/ZN,0
_16930_/A2,_16930_/ZN,0
_16931_/A1,_16931_/ZN,0
_16931_/A2,_16931_/ZN,0
_16931_/A3,_16931_/ZN,0
_16932_/A,_16932_/ZN,0
_16932_/B1,_16932_/ZN,0
_16932_/B2,_16932_/ZN,0
_16933_/A,_16933_/ZN,0
_16934_/A1,_16934_/ZN,0
_16934_/A2,_16934_/ZN,0
_16934_/B1,_16934_/ZN,0
_16934_/B2,_16934_/ZN,0
_16935_/A1,_16935_/ZN,0
_16935_/A2,_16935_/ZN,0
_16935_/A3,_16935_/ZN,0
_16936_/A,_16936_/ZN,0
_16936_/B1,_16936_/ZN,0
_16936_/B2,_16936_/ZN,0
_16936_/C1,_16936_/ZN,0
_16936_/C2,_16936_/ZN,0
_16937_/A,_16937_/ZN,0
_16937_/B1,_16937_/ZN,0
_16937_/B2,_16937_/ZN,0
_16938_/A,_16938_/Z,0
_16938_/B,_16938_/Z,0
_16938_/S,_16938_/Z,0
_16939_/A,_16939_/ZN,0
_16939_/B1,_16939_/ZN,0
_16939_/B2,_16939_/ZN,0
_16940_/A1,_16940_/ZN,0
_16940_/A2,_16940_/ZN,0
_16941_/A,_16941_/ZN,0
_16941_/B1,_16941_/ZN,0
_16941_/B2,_16941_/ZN,0
_16942_/A1,_16942_/ZN,0
_16942_/A2,_16942_/ZN,0
_16942_/A3,_16942_/ZN,0
_16942_/A4,_16942_/ZN,0
_16943_/A1,_16943_/ZN,0
_16943_/A2,_16943_/ZN,0
_16944_/A1,_16944_/ZN,0
_16944_/A2,_16944_/ZN,0
_16945_/A,_16945_/ZN,0
_16945_/B1,_16945_/ZN,0
_16945_/B2,_16945_/ZN,0
_16945_/C1,_16945_/ZN,0
_16945_/C2,_16945_/ZN,0
_16946_/A1,_16946_/ZN,0
_16946_/A2,_16946_/ZN,0
_16946_/A3,_16946_/ZN,0
_16947_/A,_16947_/ZN,0
_16947_/B1,_16947_/ZN,0
_16947_/B2,_16947_/ZN,0
_16948_/A,_16948_/ZN,0
_16948_/B1,_16948_/ZN,0
_16948_/B2,_16948_/ZN,0
_16949_/A,_16949_/ZN,0
_16950_/A,_16950_/ZN,0
_16950_/B1,_16950_/ZN,0
_16950_/B2,_16950_/ZN,0
_16950_/C1,_16950_/ZN,0
_16950_/C2,_16950_/ZN,0
_16951_/A1,_16951_/ZN,0
_16951_/A2,_16951_/ZN,0
_16951_/A3,_16951_/ZN,0
_16952_/A,_16952_/ZN,0
_16952_/B1,_16952_/ZN,0
_16952_/B2,_16952_/ZN,0
_16952_/C1,_16952_/ZN,0
_16952_/C2,_16952_/ZN,0
_16953_/A1,_16953_/ZN,0
_16953_/A2,_16953_/ZN,0
_16953_/A3,_16953_/ZN,0
_16953_/B1,_16953_/ZN,0
_16953_/B2,_16953_/ZN,0
_16953_/B3,_16953_/ZN,0
_16954_/A,_16954_/ZN,0
_16954_/B1,_16954_/ZN,0
_16954_/B2,_16954_/ZN,0
_16955_/A1,_16955_/ZN,0
_16955_/A2,_16955_/ZN,0
_16955_/A3,_16955_/ZN,0
_16956_/A1,_16956_/ZN,0
_16956_/A2,_16956_/ZN,0
_16957_/A1,_16957_/ZN,0
_16957_/A2,_16957_/ZN,0
_16958_/A1,_16958_/ZN,0
_16958_/A2,_16958_/ZN,0
_16958_/A3,_16958_/ZN,0
_16959_/A,_16959_/ZN,0
_16959_/B1,_16959_/ZN,0
_16959_/B2,_16959_/ZN,0
_16959_/C1,_16959_/ZN,0
_16959_/C2,_16959_/ZN,0
_16960_/A,_16960_/ZN,0
_16960_/B1,_16960_/ZN,0
_16960_/B2,_16960_/ZN,0
_16960_/C1,_16960_/ZN,0
_16960_/C2,_16960_/ZN,0
_16961_/A1,_16961_/ZN,0
_16961_/A2,_16961_/ZN,0
_16962_/A,_16962_/ZN,0
_16962_/B1,_16962_/ZN,0
_16962_/B2,_16962_/ZN,0
_16962_/C1,_16962_/ZN,0
_16962_/C2,_16962_/ZN,0
_16963_/A,_16963_/ZN,0
_16963_/B1,_16963_/ZN,0
_16963_/B2,_16963_/ZN,0
_16963_/C1,_16963_/ZN,0
_16963_/C2,_16963_/ZN,0
_16964_/A,_16964_/ZN,0
_16964_/B1,_16964_/ZN,0
_16964_/B2,_16964_/ZN,0
_16965_/A,_16965_/ZN,0
_16965_/B1,_16965_/ZN,0
_16965_/B2,_16965_/ZN,0
_16965_/C1,_16965_/ZN,0
_16965_/C2,_16965_/ZN,0
_16966_/A1,_16966_/ZN,0
_16966_/A2,_16966_/ZN,0
_16966_/A3,_16966_/ZN,0
_16966_/A4,_16966_/ZN,0
_16967_/A,_16967_/ZN,0
_16967_/B1,_16967_/ZN,0
_16967_/B2,_16967_/ZN,0
_16968_/A1,_16968_/ZN,0
_16968_/A2,_16968_/ZN,0
_16968_/B1,_16968_/ZN,0
_16968_/B2,_16968_/ZN,0
_16969_/A,_16969_/ZN,0
_16969_/B1,_16969_/ZN,0
_16969_/B2,_16969_/ZN,0
_16969_/C1,_16969_/ZN,0
_16969_/C2,_16969_/ZN,0
_16970_/A,_16970_/ZN,0
_16970_/B1,_16970_/ZN,0
_16970_/B2,_16970_/ZN,0
_16971_/A1,_16971_/ZN,0
_16971_/A2,_16971_/ZN,0
_16971_/A3,_16971_/ZN,0
_16971_/A4,_16971_/ZN,0
_16972_/A,_16972_/Z,0
_16972_/B,_16972_/Z,0
_16973_/A,_16973_/ZN,0
_16973_/B,_16973_/ZN,0
_16974_/A,_16974_/ZN,0
_16974_/B,_16974_/ZN,0
_16975_/A,_16975_/ZN,0
_16975_/B,_16975_/ZN,0
_16977_/A,_16977_/Z,0
_16977_/B,_16977_/Z,0
_16977_/S,_16977_/Z,0
_16985_/A1,_16985_/ZN,0
_16985_/A2,_16985_/ZN,0
_16986_/A1,_16986_/ZN,0
_16986_/A2,_16986_/ZN,0
_16987_/A1,_16987_/ZN,0
_16987_/A2,_16987_/ZN,0
_16987_/B1,_16987_/ZN,0
_16987_/B2,_16987_/ZN,0
_16988_/A1,_16988_/ZN,0
_16988_/A2,_16988_/ZN,0
_16989_/A,_16989_/ZN,0
_16989_/B1,_16989_/ZN,0
_16989_/B2,_16989_/ZN,0
_16990_/A1,_16990_/ZN,0
_16990_/A2,_16990_/ZN,0
_16991_/A,_16991_/Z,0
_16991_/B,_16991_/Z,0
_16991_/S,_16991_/Z,0
_16992_/A,_16992_/Z,0
_16992_/B,_16992_/Z,0
_16992_/S,_16992_/Z,0
_16993_/A,_16993_/ZN,0
_16993_/B1,_16993_/ZN,0
_16993_/B2,_16993_/ZN,0
_16993_/C1,_16993_/ZN,0
_16993_/C2,_16993_/ZN,0
_16994_/A1,_16994_/ZN,0
_16994_/A2,_16994_/ZN,0
_16995_/A1,_16995_/ZN,0
_16995_/A2,_16995_/ZN,0
_16996_/A,_16996_/ZN,0
_16996_/B1,_16996_/ZN,0
_16996_/B2,_16996_/ZN,0
_16996_/C1,_16996_/ZN,0
_16996_/C2,_16996_/ZN,0
_16997_/A1,_16997_/ZN,0
_16997_/A2,_16997_/ZN,0
_16998_/A,_16998_/ZN,0
_16998_/B1,_16998_/ZN,0
_16998_/B2,_16998_/ZN,0
_16999_/A1,_16999_/ZN,0
_16999_/A2,_16999_/ZN,0
_16999_/A3,_16999_/ZN,0
_16999_/A4,_16999_/ZN,0
_17000_/A1,_17000_/ZN,0
_17000_/A2,_17000_/ZN,0
_17000_/A3,_17000_/ZN,0
_17000_/A4,_17000_/ZN,0
_17001_/A,_17001_/ZN,0
_17001_/B1,_17001_/ZN,0
_17001_/B2,_17001_/ZN,0
_17002_/A1,_17002_/ZN,0
_17002_/A2,_17002_/ZN,0
_17003_/A1,_17003_/ZN,0
_17003_/A2,_17003_/ZN,0
_17003_/A3,_17003_/ZN,0
_17004_/A1,_17004_/ZN,0
_17004_/A2,_17004_/ZN,0
_17004_/A3,_17004_/ZN,0
_17005_/A1,_17005_/ZN,0
_17005_/A2,_17005_/ZN,0
_17005_/A3,_17005_/ZN,0
_17005_/B1,_17005_/ZN,0
_17005_/B2,_17005_/ZN,0
_17005_/B3,_17005_/ZN,0
_17006_/A,_17006_/ZN,0
_17006_/B1,_17006_/ZN,0
_17006_/B2,_17006_/ZN,0
_17006_/C1,_17006_/ZN,0
_17006_/C2,_17006_/ZN,0
_17007_/A1,_17007_/ZN,0
_17007_/A2,_17007_/ZN,0
_17008_/A1,_17008_/ZN,0
_17008_/A2,_17008_/ZN,0
_17009_/A,_17009_/ZN,0
_17009_/B1,_17009_/ZN,0
_17009_/B2,_17009_/ZN,0
_17010_/A1,_17010_/ZN,0
_17010_/A2,_17010_/ZN,0
_17010_/A3,_17010_/ZN,0
_17011_/A1,_17011_/ZN,0
_17011_/A2,_17011_/ZN,0
_17011_/B1,_17011_/ZN,0
_17011_/B2,_17011_/ZN,0
_17012_/A,_17012_/ZN,0
_17013_/A,_17013_/ZN,0
_17013_/B1,_17013_/ZN,0
_17013_/B2,_17013_/ZN,0
_17014_/A,_17014_/ZN,0
_17014_/B1,_17014_/ZN,0
_17014_/B2,_17014_/ZN,0
_17014_/C1,_17014_/ZN,0
_17014_/C2,_17014_/ZN,0
_17015_/A1,_17015_/ZN,0
_17015_/A2,_17015_/ZN,0
_17015_/B1,_17015_/ZN,0
_17015_/B2,_17015_/ZN,0
_17016_/A,_17016_/ZN,0
_17016_/B1,_17016_/ZN,0
_17016_/B2,_17016_/ZN,0
_17017_/A,_17017_/Z,0
_17017_/B,_17017_/Z,0
_17017_/S,_17017_/Z,0
_17018_/A1,_17018_/ZN,0
_17018_/A2,_17018_/ZN,0
_17018_/B1,_17018_/ZN,0
_17018_/B2,_17018_/ZN,0
_17019_/A1,_17019_/ZN,0
_17019_/A2,_17019_/ZN,0
_17019_/A3,_17019_/ZN,0
_17019_/B1,_17019_/ZN,0
_17019_/B2,_17019_/ZN,0
_17019_/B3,_17019_/ZN,0
_17020_/A1,_17020_/ZN,0
_17020_/A2,_17020_/ZN,0
_17021_/A,_17021_/ZN,0
_17021_/B1,_17021_/ZN,0
_17021_/B2,_17021_/ZN,0
_17022_/A1,_17022_/ZN,0
_17022_/A2,_17022_/ZN,0
_17022_/A3,_17022_/ZN,0
_17023_/A1,_17023_/ZN,0
_17023_/A2,_17023_/ZN,0
_17024_/A,_17024_/ZN,0
_17024_/B1,_17024_/ZN,0
_17024_/B2,_17024_/ZN,0
_17025_/A1,_17025_/ZN,0
_17025_/A2,_17025_/ZN,0
_17025_/A3,_17025_/ZN,0
_17025_/B1,_17025_/ZN,0
_17025_/B2,_17025_/ZN,0
_17025_/B3,_17025_/ZN,0
_17026_/A,_17026_/ZN,0
_17026_/B1,_17026_/ZN,0
_17026_/B2,_17026_/ZN,0
_17026_/C1,_17026_/ZN,0
_17026_/C2,_17026_/ZN,0
_17027_/A1,_17027_/ZN,0
_17027_/A2,_17027_/ZN,0
_17027_/A3,_17027_/ZN,0
_17027_/A4,_17027_/ZN,0
_17028_/A1,_17028_/ZN,0
_17028_/A2,_17028_/ZN,0
_17029_/A1,_17029_/ZN,0
_17029_/A2,_17029_/ZN,0
_17030_/A,_17030_/ZN,0
_17030_/B1,_17030_/ZN,0
_17030_/B2,_17030_/ZN,0
_17031_/A,_17031_/Z,0
_17031_/B,_17031_/Z,0
_17031_/S,_17031_/Z,0
_17032_/A,_17032_/ZN,0
_17032_/B1,_17032_/ZN,0
_17032_/B2,_17032_/ZN,0
_17033_/A,_17033_/ZN,0
_17033_/B1,_17033_/ZN,0
_17033_/B2,_17033_/ZN,0
_17034_/A1,_17034_/ZN,0
_17034_/A2,_17034_/ZN,0
_17034_/B1,_17034_/ZN,0
_17034_/B2,_17034_/ZN,0
_17034_/C1,_17034_/ZN,0
_17034_/C2,_17034_/ZN,0
_17035_/A,_17035_/ZN,0
_17035_/B1,_17035_/ZN,0
_17035_/B2,_17035_/ZN,0
_17036_/A1,_17036_/ZN,0
_17036_/A2,_17036_/ZN,0
_17037_/A,_17037_/ZN,0
_17037_/B1,_17037_/ZN,0
_17037_/B2,_17037_/ZN,0
_17038_/A,_17038_/ZN,0
_17038_/B1,_17038_/ZN,0
_17038_/B2,_17038_/ZN,0
_17039_/A1,_17039_/ZN,0
_17039_/A2,_17039_/ZN,0
_17040_/A1,_17040_/ZN,0
_17040_/A2,_17040_/ZN,0
_17041_/A1,_17041_/ZN,0
_17041_/A2,_17041_/ZN,0
_17041_/B1,_17041_/ZN,0
_17041_/B2,_17041_/ZN,0
_17042_/A,_17042_/ZN,0
_17042_/B1,_17042_/ZN,0
_17042_/B2,_17042_/ZN,0
_17042_/C1,_17042_/ZN,0
_17042_/C2,_17042_/ZN,0
_17043_/A1,_17043_/ZN,0
_17043_/A2,_17043_/ZN,0
_17043_/B1,_17043_/ZN,0
_17043_/B2,_17043_/ZN,0
_17044_/A1,_17044_/ZN,0
_17044_/A2,_17044_/ZN,0
_17044_/A3,_17044_/ZN,0
_17044_/B1,_17044_/ZN,0
_17044_/B2,_17044_/ZN,0
_17044_/B3,_17044_/ZN,0
_17045_/A1,_17045_/ZN,0
_17045_/A2,_17045_/ZN,0
_17045_/A3,_17045_/ZN,0
_17045_/A4,_17045_/ZN,0
_17046_/A,_17046_/ZN,0
_17046_/B1,_17046_/ZN,0
_17046_/B2,_17046_/ZN,0
_17047_/A1,_17047_/ZN,0
_17047_/A2,_17047_/ZN,0
_17047_/A3,_17047_/ZN,0
_17048_/A1,_17048_/ZN,0
_17048_/A2,_17048_/ZN,0
_17049_/A1,_17049_/ZN,0
_17049_/A2,_17049_/ZN,0
_17049_/A3,_17049_/ZN,0
_17049_/B1,_17049_/ZN,0
_17049_/B2,_17049_/ZN,0
_17049_/B3,_17049_/ZN,0
_17050_/A1,_17050_/ZN,0
_17050_/A2,_17050_/ZN,0
_17051_/A1,_17051_/ZN,0
_17051_/A2,_17051_/ZN,0
_17051_/A3,_17051_/ZN,0
_17051_/A4,_17051_/ZN,0
_17052_/A,_17052_/Z,0
_17052_/B,_17052_/Z,0
_17052_/S,_17052_/Z,0
_17053_/A,_17053_/ZN,0
_17053_/B1,_17053_/ZN,0
_17053_/B2,_17053_/ZN,0
_17054_/A1,_17054_/ZN,0
_17054_/A2,_17054_/ZN,0
_17054_/B1,_17054_/ZN,0
_17054_/B2,_17054_/ZN,0
_17055_/A,_17055_/ZN,0
_17055_/B1,_17055_/ZN,0
_17055_/B2,_17055_/ZN,0
_17056_/A1,_17056_/ZN,0
_17056_/A2,_17056_/ZN,0
_17056_/A3,_17056_/ZN,0
_17057_/A1,_17057_/ZN,0
_17057_/A2,_17057_/ZN,0
_17057_/A3,_17057_/ZN,0
_17057_/A4,_17057_/ZN,0
_17058_/A,_17058_/ZN,0
_17058_/B,_17058_/ZN,0
_17059_/A,_17059_/ZN,0
_17059_/B,_17059_/ZN,0
_17060_/A,_17060_/ZN,0
_17060_/B,_17060_/ZN,0
_17061_/A,_17061_/ZN,0
_17061_/B,_17061_/ZN,0
_17062_/A,_17062_/Z,0
_17062_/B,_17062_/Z,0
_17062_/S,_17062_/Z,0
_17067_/A,_17067_/ZN,0
_17067_/B1,_17067_/ZN,0
_17067_/B2,_17067_/ZN,0
_17067_/C1,_17067_/ZN,0
_17067_/C2,_17067_/ZN,0
_17068_/A1,_17068_/ZN,0
_17068_/A2,_17068_/ZN,0
_17069_/A,_17069_/ZN,0
_17069_/B1,_17069_/ZN,0
_17069_/B2,_17069_/ZN,0
_17070_/A,_17070_/ZN,0
_17070_/B1,_17070_/ZN,0
_17070_/B2,_17070_/ZN,0
_17070_/C1,_17070_/ZN,0
_17070_/C2,_17070_/ZN,0
_17071_/A1,_17071_/ZN,0
_17071_/A2,_17071_/ZN,0
_17072_/A1,_17072_/ZN,0
_17072_/A2,_17072_/ZN,0
_17072_/A3,_17072_/ZN,0
_17072_/A4,_17072_/ZN,0
_17073_/A1,_17073_/ZN,0
_17073_/A2,_17073_/ZN,0
_17073_/A3,_17073_/ZN,0
_17073_/B1,_17073_/ZN,0
_17073_/B2,_17073_/ZN,0
_17073_/B3,_17073_/ZN,0
_17074_/A1,_17074_/ZN,0
_17074_/A2,_17074_/ZN,0
_17074_/A3,_17074_/ZN,0
_17075_/A,_17075_/ZN,0
_17075_/B1,_17075_/ZN,0
_17075_/B2,_17075_/ZN,0
_17076_/A1,_17076_/ZN,0
_17076_/A2,_17076_/ZN,0
_17077_/A1,_17077_/ZN,0
_17077_/A2,_17077_/ZN,0
_17077_/A3,_17077_/ZN,0
_17077_/B1,_17077_/ZN,0
_17077_/B2,_17077_/ZN,0
_17077_/B3,_17077_/ZN,0
_17078_/A1,_17078_/ZN,0
_17078_/A2,_17078_/ZN,0
_17078_/A3,_17078_/ZN,0
_17078_/A4,_17078_/ZN,0
_17079_/A1,_17079_/ZN,0
_17079_/A2,_17079_/ZN,0
_17080_/A,_17080_/ZN,0
_17080_/B,_17080_/ZN,0
_17081_/A1,_17081_/ZN,0
_17081_/A2,_17081_/ZN,0
_17081_/B1,_17081_/ZN,0
_17081_/B2,_17081_/ZN,0
_17082_/A1,_17082_/ZN,0
_17082_/A2,_17082_/ZN,0
_17082_/B1,_17082_/ZN,0
_17082_/B2,_17082_/ZN,0
_17083_/A1,_17083_/ZN,0
_17083_/A2,_17083_/ZN,0
_17084_/A,_17084_/ZN,0
_17084_/B1,_17084_/ZN,0
_17084_/B2,_17084_/ZN,0
_17085_/A1,_17085_/ZN,0
_17085_/A2,_17085_/ZN,0
_17086_/A,_17086_/ZN,0
_17086_/B1,_17086_/ZN,0
_17086_/B2,_17086_/ZN,0
_17087_/A,_17087_/ZN,0
_17087_/B1,_17087_/ZN,0
_17087_/B2,_17087_/ZN,0
_17088_/A,_17088_/ZN,0
_17088_/B1,_17088_/ZN,0
_17088_/B2,_17088_/ZN,0
_17089_/A1,_17089_/ZN,0
_17089_/A2,_17089_/ZN,0
_17090_/A1,_17090_/ZN,0
_17090_/A2,_17090_/ZN,0
_17090_/B1,_17090_/ZN,0
_17090_/B2,_17090_/ZN,0
_17091_/A1,_17091_/ZN,0
_17091_/A2,_17091_/ZN,0
_17091_/B1,_17091_/ZN,0
_17091_/B2,_17091_/ZN,0
_17092_/A,_17092_/Z,0
_17092_/B,_17092_/Z,0
_17092_/S,_17092_/Z,0
_17093_/A1,_17093_/ZN,0
_17093_/A2,_17093_/ZN,0
_17093_/B1,_17093_/ZN,0
_17093_/B2,_17093_/ZN,0
_17094_/A,_17094_/ZN,0
_17094_/B1,_17094_/ZN,0
_17094_/B2,_17094_/ZN,0
_17095_/A,_17095_/ZN,0
_17095_/B1,_17095_/ZN,0
_17095_/B2,_17095_/ZN,0
_17096_/A1,_17096_/ZN,0
_17096_/A2,_17096_/ZN,0
_17096_/B1,_17096_/ZN,0
_17096_/B2,_17096_/ZN,0
_17097_/A1,_17097_/ZN,0
_17097_/A2,_17097_/ZN,0
_17097_/A3,_17097_/ZN,0
_17098_/A1,_17098_/ZN,0
_17098_/A2,_17098_/ZN,0
_17098_/B1,_17098_/ZN,0
_17098_/B2,_17098_/ZN,0
_17099_/A1,_17099_/ZN,0
_17099_/A2,_17099_/ZN,0
_17099_/B1,_17099_/ZN,0
_17099_/B2,_17099_/ZN,0
_17100_/A1,_17100_/ZN,0
_17100_/A2,_17100_/ZN,0
_17101_/A,_17101_/ZN,0
_17101_/B1,_17101_/ZN,0
_17101_/B2,_17101_/ZN,0
_17102_/A1,_17102_/ZN,0
_17102_/A2,_17102_/ZN,0
_17103_/A,_17103_/ZN,0
_17103_/B1,_17103_/ZN,0
_17103_/B2,_17103_/ZN,0
_17104_/A1,_17104_/ZN,0
_17104_/A2,_17104_/ZN,0
_17104_/A3,_17104_/ZN,0
_17104_/A4,_17104_/ZN,0
_17105_/A1,_17105_/ZN,0
_17105_/A2,_17105_/ZN,0
_17106_/A,_17106_/ZN,0
_17106_/B1,_17106_/ZN,0
_17106_/B2,_17106_/ZN,0
_17107_/A,_17107_/ZN,0
_17107_/B1,_17107_/ZN,0
_17107_/B2,_17107_/ZN,0
_17108_/A1,_17108_/ZN,0
_17108_/A2,_17108_/ZN,0
_17109_/A1,_17109_/ZN,0
_17109_/A2,_17109_/ZN,0
_17109_/A3,_17109_/ZN,0
_17109_/B1,_17109_/ZN,0
_17109_/B2,_17109_/ZN,0
_17109_/B3,_17109_/ZN,0
_17110_/A,_17110_/ZN,0
_17110_/B1,_17110_/ZN,0
_17110_/B2,_17110_/ZN,0
_17111_/A1,_17111_/ZN,0
_17111_/A2,_17111_/ZN,0
_17111_/A3,_17111_/ZN,0
_17112_/A1,_17112_/ZN,0
