src,tar,src_type,tar_type,is_net,arc_delay
_462_/A1,_462_/Y,pin,pin,0,1.7146202860307547e-11
_462_/A2,_462_/Y,pin,pin,0,1.3570038322197053e-11
_462_/B,_462_/Y,pin,pin,0,1.7589251236072023e-11
_463_/A1,_463_/Y,pin,pin,0,1.8389272743446483e-11
_463_/A2,_463_/Y,pin,pin,0,2.2592086187933624e-11
_463_/B,_463_/Y,pin,pin,0,1.5385562615599646e-11
_464_/A1,_464_/Y,pin,pin,0,1.612416103413672e-11
_464_/A2,_464_/Y,pin,pin,0,1.790482519192782e-11
_464_/B,_464_/Y,pin,pin,0,1.527423847125231e-11
_465_/A1,_465_/Y,pin,pin,0,1.78235395192905e-11
_465_/A2,_465_/Y,pin,pin,0,1.723729319003109e-11
_465_/B,_465_/Y,pin,pin,0,1.555587256230062e-11
_466_/A,_466_/Y,pin,pin,0,1.263608922358328e-11
_467_/A1,_467_/Y,pin,pin,0,1.7362932272502185e-11
_467_/A2,_467_/Y,pin,pin,0,1.3836271538225642e-11
_467_/B,_467_/Y,pin,pin,0,1.759824230784801e-11
_468_/A1,_468_/Y,pin,pin,0,2.337464249935195e-11
_468_/A2,_468_/Y,pin,pin,0,2.378575635064717e-11
_468_/B1,_468_/Y,pin,pin,0,2.4023831535213702e-11
_468_/B2,_468_/Y,pin,pin,0,2.254869034545859e-11
_468_/C,_468_/Y,pin,pin,0,2.1938031252721757e-11
_469_/A1,_469_/Y,pin,pin,0,1.8727450146194258e-11
_469_/A2,_469_/Y,pin,pin,0,1.9713142576649467e-11
_469_/B,_469_/Y,pin,pin,0,1.593248796782909e-11
_470_/A,_470_/Y,pin,pin,0,1.350699673635658e-11
_471_/A,_471_/Y,pin,pin,0,2.1472336061978403e-11
_471_/B,_471_/Y,pin,pin,0,2.197380992441378e-11
_471_/C,_471_/Y,pin,pin,0,2.1566168989517465e-11
_472_/B,_472_/Y,pin,pin,0,2.6739756242566415e-11
_472_/A,_472_/Y,pin,pin,0,2.020370502842095e-11
_473_/A1,_473_/Y,pin,pin,0,1.7207582581058034e-11
_473_/A2,_473_/Y,pin,pin,0,1.640876150232895e-11
_473_/B,_473_/Y,pin,pin,0,1.7970073346029736e-11
_474_/A,_474_/Y,pin,pin,0,1.90076305389697e-11
_474_/B,_474_/Y,pin,pin,0,1.512719810525809e-11
_475_/A1,_475_/Y,pin,pin,0,3.049931487919544e-11
_475_/A2,_475_/Y,pin,pin,0,2.3803592777427163e-11
_475_/B1,_475_/Y,pin,pin,0,1.9592459599149237e-11
_475_/B2,_475_/Y,pin,pin,0,2.282805194875337e-11
_475_/C,_475_/Y,pin,pin,0,2.1328680141485812e-11
_476_/A1,_476_/Y,pin,pin,0,1.9724171948509728e-11
_476_/A2,_476_/Y,pin,pin,0,2.0324209329403153e-11
_476_/B1,_476_/Y,pin,pin,0,1.7961578405167877e-11
_476_/B2,_476_/Y,pin,pin,0,1.8684232980237248e-11
_477_/A,_477_/Y,pin,pin,0,1.3583198801847551e-11
_478_/A,_478_/Y,pin,pin,0,2.1759691271050485e-11
_478_/B,_478_/Y,pin,pin,0,2.2180122322135176e-11
_478_/C,_478_/Y,pin,pin,0,2.1771808314530183e-11
_479_/A1,_479_/Y,pin,pin,0,1.8223568487574227e-11
_479_/A2,_479_/Y,pin,pin,0,2.239957871963405e-11
_479_/B,_479_/Y,pin,pin,0,1.8566211068549165e-11
_480_/A1,_480_/Y,pin,pin,0,1.8806059140508147e-11
_480_/A2,_480_/Y,pin,pin,0,1.789965571596941e-11
_480_/B,_480_/Y,pin,pin,0,2.1714852138643437e-11
_481_/A,_481_/Y,pin,pin,0,2.1715438475178317e-11
_481_/B,_481_/Y,pin,pin,0,2.1596596039286098e-11
_482_/A1,_482_/Y,pin,pin,0,1.732569296364339e-11
_482_/A2,_482_/Y,pin,pin,0,1.6504336092237892e-11
_482_/B,_482_/Y,pin,pin,0,1.8039566368477367e-11
_483_/A,_483_/Y,pin,pin,0,1.8919693936525483e-11
_483_/B,_483_/Y,pin,pin,0,1.502277816034514e-11
_484_/A1,_484_/Y,pin,pin,0,3.0386679283900264e-11
_484_/A2,_484_/Y,pin,pin,0,2.2790424061835957e-11
_484_/B1,_484_/Y,pin,pin,0,1.9494563949229438e-11
_484_/B2,_484_/Y,pin,pin,0,2.2704848418042545e-11
_484_/C,_484_/Y,pin,pin,0,2.1168887823219684e-11
_485_/A1,_485_/Y,pin,pin,0,2.0295038219431127e-11
_485_/A2,_485_/Y,pin,pin,0,2.0485637491907127e-11
_485_/B1,_485_/Y,pin,pin,0,1.8170874527267955e-11
_485_/B2,_485_/Y,pin,pin,0,1.8784534691618227e-11
_486_/A,_486_/Y,pin,pin,0,1.3619685240717772e-11
_487_/A,_487_/Y,pin,pin,0,2.1756155904606445e-11
_487_/B,_487_/Y,pin,pin,0,2.2194593385371775e-11
_487_/C,_487_/Y,pin,pin,0,2.1809229769353955e-11
_488_/A1,_488_/Y,pin,pin,0,1.7427699908201255e-11
_488_/A2,_488_/Y,pin,pin,0,1.9262041614509506e-11
_488_/B,_488_/Y,pin,pin,0,2.018645667289931e-11
_489_/A,_489_/Y,pin,pin,0,2.200455269385504e-11
_489_/B,_489_/Y,pin,pin,0,2.1515180262388078e-11
_490_/A1,_490_/Y,pin,pin,0,1.7038112240519432e-11
_490_/A2,_490_/Y,pin,pin,0,1.628469754877404e-11
_490_/B,_490_/Y,pin,pin,0,1.779013047986666e-11
_491_/A,_491_/Y,pin,pin,0,1.8965688394767533e-11
_491_/B,_491_/Y,pin,pin,0,1.491800606656657e-11
_492_/A1,_492_/Y,pin,pin,0,3.0597798600373594e-11
_492_/A2,_492_/Y,pin,pin,0,2.2967874130364052e-11
_492_/B1,_492_/Y,pin,pin,0,1.9584837224195795e-11
_492_/B2,_492_/Y,pin,pin,0,2.252497841026546e-11
_492_/C,_492_/Y,pin,pin,0,2.135295239236168e-11
_493_/A1,_493_/Y,pin,pin,0,1.9992351524278362e-11
_493_/A2,_493_/Y,pin,pin,0,2.3519445072062162e-11
_493_/B1,_493_/Y,pin,pin,0,1.8203657331516965e-11
_493_/B2,_493_/Y,pin,pin,0,1.889592475545765e-11
_494_/A,_494_/Y,pin,pin,0,1.3627202664900917e-11
_495_/A,_495_/Y,pin,pin,0,2.1355908361164744e-11
_495_/B,_495_/Y,pin,pin,0,2.1847117864792764e-11
_495_/C,_495_/Y,pin,pin,0,2.1460676985496363e-11
_496_/B,_496_/Y,pin,pin,0,2.29612561603032e-11
_496_/A,_496_/Y,pin,pin,0,1.987080638921057e-11
_497_/A1,_497_/Y,pin,pin,0,1.7032191629295923e-11
_497_/A2,_497_/Y,pin,pin,0,1.6323211879387678e-11
_497_/B,_497_/Y,pin,pin,0,1.782235296843293e-11
_498_/A,_498_/Y,pin,pin,0,1.9076984783539253e-11
_498_/B,_498_/Y,pin,pin,0,1.496564677738732e-11
_499_/A1,_499_/Y,pin,pin,0,3.041519813784532e-11
_499_/A2,_499_/Y,pin,pin,0,2.323989785335545e-11
_499_/B1,_499_/Y,pin,pin,0,1.94125861219252e-11
_499_/B2,_499_/Y,pin,pin,0,2.2345911579457756e-11
_499_/C,_499_/Y,pin,pin,0,2.1190941362769777e-11
_500_/A1,_500_/Y,pin,pin,0,2.0032933645275364e-11
_500_/A2,_500_/Y,pin,pin,0,2.340061651395775e-11
_500_/B1,_500_/Y,pin,pin,0,1.798866437752178e-11
_500_/B2,_500_/Y,pin,pin,0,1.8708061141903265e-11
_501_/A,_501_/Y,pin,pin,0,1.4244415542929989e-11
_502_/A,_502_/Y,pin,pin,0,2.189692177578806e-11
_502_/B,_502_/Y,pin,pin,0,2.213135404105504e-11
_502_/C,_502_/Y,pin,pin,0,2.174289047418565e-11
_503_/A,_503_/Y,pin,pin,0,1.0206949001279053e-11
_504_/B,_504_/Y,pin,pin,0,2.1473737718546992e-11
_504_/A,_504_/Y,pin,pin,0,2.1685719192587882e-11
_505_/A1,_505_/Y,pin,pin,0,1.718289920071836e-11
_505_/A2,_505_/Y,pin,pin,0,1.6261485213941995e-11
_505_/B,_505_/Y,pin,pin,0,1.7754074252418484e-11
_506_/A,_506_/Y,pin,pin,0,1.911993133263401e-11
_506_/B,_506_/Y,pin,pin,0,1.496289550595442e-11
_507_/A1,_507_/Y,pin,pin,0,3.0305275650066577e-11
_507_/A2,_507_/Y,pin,pin,0,2.2970484889195397e-11
_507_/B1,_507_/Y,pin,pin,0,1.927372497712021e-11
_507_/B2,_507_/Y,pin,pin,0,2.2253034484553957e-11
_507_/C,_507_/Y,pin,pin,0,2.1088773088928647e-11
_508_/A1,_508_/Y,pin,pin,0,1.9792415970054655e-11
_508_/A2,_508_/Y,pin,pin,0,2.3310190583325507e-11
_508_/B1,_508_/Y,pin,pin,0,1.79874136418956e-11
_508_/B2,_508_/Y,pin,pin,0,1.8577826776944306e-11
_509_/A,_509_/Y,pin,pin,0,1.117797347738314e-11
_510_/A,_510_/Y,pin,pin,0,1.273523907857621e-11
_511_/A,_511_/Y,pin,pin,0,1.8133787874075047e-11
_511_/B,_511_/Y,pin,pin,0,1.7644748509515473e-11
_512_/A1,_512_/Y,pin,pin,0,1.828979676044007e-11
_512_/A2,_512_/Y,pin,pin,0,1.7965226528637857e-11
_512_/B,_512_/Y,pin,pin,0,1.797019651139653e-11
_513_/B,_513_/Y,pin,pin,0,1.9469842404973292e-11
_513_/A,_513_/Y,pin,pin,0,2.2995704299089148e-11
_514_/A1,_514_/Y,pin,pin,0,1.7570432955804627e-11
_514_/A2,_514_/Y,pin,pin,0,1.3841519076740472e-11
_514_/B,_514_/Y,pin,pin,0,1.793547775574833e-11
_515_/A1,_515_/Y,pin,pin,0,2.238631502393673e-11
_515_/A2,_515_/Y,pin,pin,0,2.449263361570253e-11
_515_/B1,_515_/Y,pin,pin,0,2.148704131288426e-11
_515_/B2,_515_/Y,pin,pin,0,2.290827250117644e-11
_515_/C,_515_/Y,pin,pin,0,2.169925870931788e-11
_516_/A1,_516_/Y,pin,pin,0,1.905029085869092e-11
_516_/A2,_516_/Y,pin,pin,0,1.998261278668423e-11
_516_/B,_516_/Y,pin,pin,0,1.6077880346521134e-11
_517_/A,_517_/Y,pin,pin,0,1.4350919758099323e-11
_518_/A,_518_/Y,pin,pin,0,2.1835934102543142e-11
_518_/B,_518_/Y,pin,pin,0,2.1994401092073623e-11
_518_/C,_518_/Y,pin,pin,0,2.1603777794476642e-11
_519_/A,_519_/Y,pin,pin,0,9.110000080692071e-12
_520_/A,_520_/Y,pin,pin,0,2.125694585630722e-11
_520_/B,_520_/Y,pin,pin,0,2.7292577919890704e-11
_520_/C,_520_/Y,pin,pin,0,2.5827428737357216e-11
_521_/A1,_521_/Y,pin,pin,0,1.6580618822370496e-11
_521_/A2,_521_/Y,pin,pin,0,1.912185861041582e-11
_521_/B,_521_/Y,pin,pin,0,1.6455311072083312e-11
_522_/A,_522_/Y,pin,pin,0,2.2522378059774972e-11
_522_/B,_522_/Y,pin,pin,0,2.6050345908190664e-11
_522_/C,_522_/Y,pin,pin,0,2.7612901548623725e-11
_522_/D,_522_/Y,pin,pin,0,2.825121560301458e-11
_523_/A,_523_/Y,pin,pin,0,2.2022319731695994e-11
_523_/B,_523_/Y,pin,pin,0,3.0352616253725984e-11
_523_/C,_523_/Y,pin,pin,0,2.3073718283250777e-11
_524_/A,_524_/Y,pin,pin,0,1.1795189824859165e-11
_525_/A,_525_/Y,pin,pin,0,2.105515241324074e-11
_525_/B,_525_/Y,pin,pin,0,2.3699991621994876e-11
_525_/C,_525_/Y,pin,pin,0,2.5199495268246608e-11
_526_/A1,_526_/Y,pin,pin,0,2.2449254261092122e-11
_526_/A2,_526_/Y,pin,pin,0,3.234610149172035e-11
_526_/B,_526_/Y,pin,pin,0,2.558496990656689e-11
_526_/C,_526_/Y,pin,pin,0,2.6889292875642568e-11
_527_/A,_527_/Y,pin,pin,0,6.246147262606305e-12
_528_/A,_528_/Y,pin,pin,0,2.5558466801300916e-11
_528_/B,_528_/Y,pin,pin,0,2.7243013400735094e-11
_528_/C,_528_/Y,pin,pin,0,2.737568158273085e-11
_529_/A1,_529_/Y,pin,pin,0,1.7147786662841114e-11
_529_/A2,_529_/Y,pin,pin,0,1.6147713374770056e-11
_529_/B,_529_/Y,pin,pin,0,1.7639801078161987e-11
_530_/A,_530_/Y,pin,pin,0,1.948657728234604e-11
_530_/B,_530_/Y,pin,pin,0,1.5424680629982923e-11
_531_/A1,_531_/Y,pin,pin,0,3.0386627242195985e-11
_531_/A2,_531_/Y,pin,pin,0,2.3146567995624423e-11
_531_/B1,_531_/Y,pin,pin,0,1.9308799351080985e-11
_531_/B2,_531_/Y,pin,pin,0,2.2339859129250073e-11
_531_/C,_531_/Y,pin,pin,0,2.1291269095002896e-11
_532_/A1,_532_/Y,pin,pin,0,1.925002691971489e-11
_532_/A2,_532_/Y,pin,pin,0,2.3216199795950132e-11
_532_/B1,_532_/Y,pin,pin,0,1.7858728385000688e-11
_532_/B2,_532_/Y,pin,pin,0,1.852201725327518e-11
_533_/A,_533_/Y,pin,pin,0,1.1346309308768454e-11
_534_/A1,_534_/Y,pin,pin,0,2.2005619548792765e-11
_534_/A2,_534_/Y,pin,pin,0,1.76820433295255e-11
_534_/B,_534_/Y,pin,pin,0,1.904626803495013e-11
_535_/B,_535_/Y,pin,pin,0,2.030753690207554e-11
_535_/A,_535_/Y,pin,pin,0,1.9841114862195752e-11
_536_/A1,_536_/Y,pin,pin,0,1.7212026942603487e-11
_536_/A2,_536_/Y,pin,pin,0,1.3560961381609005e-11
_536_/B,_536_/Y,pin,pin,0,1.757477843811195e-11
_537_/A1,_537_/Y,pin,pin,0,2.2126014562195984e-11
_537_/A2,_537_/Y,pin,pin,0,2.4162123690718573e-11
_537_/B1,_537_/Y,pin,pin,0,2.1012696790889684e-11
_537_/B2,_537_/Y,pin,pin,0,2.266409108997447e-11
_537_/C,_537_/Y,pin,pin,0,2.1235643452022224e-11
_538_/A1,_538_/Y,pin,pin,0,1.8550888256085862e-11
_538_/A2,_538_/Y,pin,pin,0,1.9864453831841544e-11
_538_/B,_538_/Y,pin,pin,0,1.5869163622062032e-11
_539_/A,_539_/Y,pin,pin,0,2.033218385322222e-11
_540_/A1,_540_/Y,pin,pin,0,2.689226272223344e-11
_540_/A2,_540_/Y,pin,pin,0,2.7269426300380317e-11
_540_/B,_540_/Y,pin,pin,0,2.760217575337176e-11
_541_/A,_541_/Y,pin,pin,0,2.634530614498143e-11
_542_/A1,_542_/Y,pin,pin,0,2.9337594853462434e-11
_542_/A2,_542_/Y,pin,pin,0,2.7961551476995972e-11
_542_/B,_542_/Y,pin,pin,0,2.8941713609009767e-11
_543_/A,_543_/Y,pin,pin,0,2.0376977882818892e-11
_544_/A1,_544_/Y,pin,pin,0,2.5915967288847597e-11
_544_/A2,_544_/Y,pin,pin,0,2.3224637490937283e-11
_544_/B1,_544_/Y,pin,pin,0,2.6046019507841578e-11
_544_/B2,_544_/Y,pin,pin,0,2.5490328597888023e-11
_544_/C1,_544_/Y,pin,pin,0,2.5072896883693296e-11
_544_/C2,_544_/Y,pin,pin,0,2.7112418213293132e-11
_545_/A1,_545_/Y,pin,pin,0,2.5912941931105493e-11
_545_/A2,_545_/Y,pin,pin,0,2.352124398030675e-11
_545_/B1,_545_/Y,pin,pin,0,2.6038178557730163e-11
_545_/B2,_545_/Y,pin,pin,0,2.6862866098209537e-11
_545_/C1,_545_/Y,pin,pin,0,2.505511770278801e-11
_545_/C2,_545_/Y,pin,pin,0,2.639521066993833e-11
_546_/A1,_546_/Y,pin,pin,0,2.6080726120425446e-11
_546_/A2,_546_/Y,pin,pin,0,2.3352472733328966e-11
_546_/B1,_546_/Y,pin,pin,0,2.6255176852063578e-11
_546_/B2,_546_/Y,pin,pin,0,2.714705543693796e-11
_546_/C1,_546_/Y,pin,pin,0,2.5257792385380284e-11
_546_/C2,_546_/Y,pin,pin,0,2.5889226526465414e-11
_547_/A1,_547_/Y,pin,pin,0,2.6031777428103808e-11
_547_/A2,_547_/Y,pin,pin,0,2.33187913423194e-11
_547_/B1,_547_/Y,pin,pin,0,2.619857455976593e-11
_547_/B2,_547_/Y,pin,pin,0,2.7129621466004394e-11
_547_/C1,_547_/Y,pin,pin,0,2.5201580405864732e-11
_547_/C2,_547_/Y,pin,pin,0,2.5831279823473885e-11
_548_/A1,_548_/Y,pin,pin,0,2.6045176432232253e-11
_548_/A2,_548_/Y,pin,pin,0,2.348422324660593e-11
_548_/B1,_548_/Y,pin,pin,0,2.6226297175635516e-11
_548_/B2,_548_/Y,pin,pin,0,2.7094222698753612e-11
_548_/C1,_548_/Y,pin,pin,0,2.522921975500747e-11
_548_/C2,_548_/Y,pin,pin,0,2.593189378508054e-11
_549_/A1,_549_/Y,pin,pin,0,2.618606546878066e-11
_549_/A2,_549_/Y,pin,pin,0,2.347228314492078e-11
_549_/B1,_549_/Y,pin,pin,0,2.6365276281636874e-11
_549_/B2,_549_/Y,pin,pin,0,2.7101636906889937e-11
_549_/C1,_549_/Y,pin,pin,0,2.5369048875512057e-11
_549_/C2,_549_/Y,pin,pin,0,2.6007418441054142e-11
_550_/A1,_550_/Y,pin,pin,0,2.599493710564449e-11
_550_/A2,_550_/Y,pin,pin,0,2.3221183656496613e-11
_550_/B1,_550_/Y,pin,pin,0,2.6171342870640046e-11
_550_/B2,_550_/Y,pin,pin,0,2.6885643017449112e-11
_550_/C1,_550_/Y,pin,pin,0,2.517577986360653e-11
_550_/C2,_550_/Y,pin,pin,0,2.5915268195286778e-11
_551_/A1,_551_/Y,pin,pin,0,2.6031969982409642e-11
_551_/A2,_551_/Y,pin,pin,0,2.332294773976784e-11
_551_/B1,_551_/Y,pin,pin,0,2.6151917437156058e-11
_551_/B2,_551_/Y,pin,pin,0,2.7110045111577996e-11
_551_/C1,_551_/Y,pin,pin,0,2.51779482679515e-11
_551_/C2,_551_/Y,pin,pin,0,2.6383541185115433e-11
_552_/A1,_552_/Y,pin,pin,0,2.6042881393073536e-11
_552_/A2,_552_/Y,pin,pin,0,2.339158727826529e-11
_552_/B1,_552_/Y,pin,pin,0,2.6156259450016428e-11
_552_/B2,_552_/Y,pin,pin,0,2.707149608649484e-11
_552_/C1,_552_/Y,pin,pin,0,2.5188873556403202e-11
_552_/C2,_552_/Y,pin,pin,0,2.6522773560744284e-11
_553_/A1,_553_/Y,pin,pin,0,2.5906591108459942e-11
_553_/A2,_553_/Y,pin,pin,0,2.3170333707245305e-11
_553_/B1,_553_/Y,pin,pin,0,2.601805229596188e-11
_553_/B2,_553_/Y,pin,pin,0,2.7275876002264e-11
_553_/C1,_553_/Y,pin,pin,0,2.5051932750486117e-11
_553_/C2,_553_/Y,pin,pin,0,2.6427493873826258e-11
_554_/A1,_554_/Y,pin,pin,0,2.6423396456976e-11
_554_/A2,_554_/Y,pin,pin,0,2.3818110678197613e-11
_554_/B1,_554_/Y,pin,pin,0,3.179083732374188e-11
_554_/B2,_554_/Y,pin,pin,0,2.753471756156145e-11
_554_/C1,_554_/Y,pin,pin,0,2.775493029849585e-11
_554_/C2,_554_/Y,pin,pin,0,2.6961283899895605e-11
_555_/A1,_555_/Y,pin,pin,0,2.601872016450013e-11
_555_/A2,_555_/Y,pin,pin,0,2.3528843803855004e-11
_555_/B1,_555_/Y,pin,pin,0,3.1381331561108894e-11
_555_/B2,_555_/Y,pin,pin,0,2.725029403516377e-11
_555_/C1,_555_/Y,pin,pin,0,2.7403718183549586e-11
_555_/C2,_555_/Y,pin,pin,0,2.6528447841234204e-11
_556_/A1,_556_/Y,pin,pin,0,2.5870389164239782e-11
_556_/A2,_556_/Y,pin,pin,0,2.3179647437587825e-11
_556_/B1,_556_/Y,pin,pin,0,3.1235125597106617e-11
_556_/B2,_556_/Y,pin,pin,0,2.6977970205011026e-11
_556_/C1,_556_/Y,pin,pin,0,2.728059271539518e-11
_556_/C2,_556_/Y,pin,pin,0,2.6509005060515456e-11
_557_/A1,_557_/Y,pin,pin,0,2.5948979076595435e-11
_557_/A2,_557_/Y,pin,pin,0,2.3338900256852924e-11
_557_/B1,_557_/Y,pin,pin,0,3.130808459705925e-11
_557_/B2,_557_/Y,pin,pin,0,2.7116564202400717e-11
_557_/C1,_557_/Y,pin,pin,0,2.7304861496824095e-11
_557_/C2,_557_/Y,pin,pin,0,2.5855834834276337e-11
_558_/A1,_558_/Y,pin,pin,0,2.5897445646294592e-11
_558_/A2,_558_/Y,pin,pin,0,2.328214530888939e-11
_558_/B1,_558_/Y,pin,pin,0,3.1262652189223417e-11
_558_/B2,_558_/Y,pin,pin,0,2.6697491439797716e-11
_558_/C1,_558_/Y,pin,pin,0,2.7304537103534088e-11
_558_/C2,_558_/Y,pin,pin,0,2.6574071068652394e-11
_559_/A1,_559_/Y,pin,pin,0,2.5924269675403622e-11
_559_/A2,_559_/Y,pin,pin,0,2.3366543075442614e-11
_559_/B1,_559_/Y,pin,pin,0,3.1268012484764185e-11
_559_/B2,_559_/Y,pin,pin,0,2.6790821297528744e-11
_559_/C1,_559_/Y,pin,pin,0,2.7268189442541946e-11
_559_/C2,_559_/Y,pin,pin,0,2.5850703522234397e-11
_560_/A,_560_/SN,pin,pin,0,3.5108371071457256e-11
_560_/A,_560_/CON,pin,pin,0,3.1098162239784344e-11
_560_/B,_560_/SN,pin,pin,0,3.4074396082495184e-11
_560_/B,_560_/CON,pin,pin,0,3.196758482926221e-11
_560_/CI,_560_/SN,pin,pin,0,3.495339781500739e-11
_560_/CI,_560_/CON,pin,pin,0,3.190662317686943e-11
_561_/A,_561_/CON,pin,pin,0,1.629176134276822e-11
_561_/A,_561_/SN,pin,pin,0,5.682337933521353e-11
_561_/B,_561_/CON,pin,pin,0,1.3866814814467165e-11
_561_/B,_561_/SN,pin,pin,0,5.498571389872531e-11
_562_/A,_562_/CON,pin,pin,0,2.0936452224673552e-11
_562_/A,_562_/SN,pin,pin,0,9.152078400687103e-11
_562_/B,_562_/CON,pin,pin,0,1.896419306313124e-11
_562_/B,_562_/SN,pin,pin,0,8.997858014225812e-11
_563_/A,_563_/CON,pin,pin,0,2.7072479674705718e-11
_563_/A,_563_/SN,pin,pin,0,2.6259234370273887e-11
_563_/B,_563_/CON,pin,pin,0,2.782659692945888e-11
_563_/B,_563_/SN,pin,pin,0,2.7351468312453164e-11
_564_/A,_564_/CON,pin,pin,0,3.582020097203653e-11
_564_/A,_564_/SN,pin,pin,0,6.688917475461409e-11
_564_/B,_564_/CON,pin,pin,0,3.4140211491173744e-11
_564_/B,_564_/SN,pin,pin,0,6.572699329243648e-11
_565_/A,_565_/CON,pin,pin,0,2.7326434517971343e-11
_565_/A,_565_/SN,pin,pin,0,3.5534710590701124e-11
_565_/B,_565_/CON,pin,pin,0,2.8040895994063675e-11
_565_/B,_565_/SN,pin,pin,0,3.6650339013677424e-11
_566_/A,_566_/CON,pin,pin,0,2.559024693538081e-11
_566_/A,_566_/SN,pin,pin,0,3.256219946456973e-11
_566_/B,_566_/CON,pin,pin,0,2.366966518618785e-11
_566_/B,_566_/SN,pin,pin,0,3.114448976493378e-11
_567_/A,_567_/CON,pin,pin,0,2.1321973700527685e-11
_567_/A,_567_/SN,pin,pin,0,3.617690522150774e-11
_567_/B,_567_/CON,pin,pin,0,1.8627765996370726e-11
_567_/B,_567_/SN,pin,pin,0,3.3967665485912235e-11
_568_/A,_568_/CON,pin,pin,0,2.1329804242298245e-11
_568_/A,_568_/SN,pin,pin,0,2.805671840688806e-11
_568_/B,_568_/CON,pin,pin,0,1.8835280557460976e-11
_568_/B,_568_/SN,pin,pin,0,2.6064254921021046e-11
_569_/A,_569_/CON,pin,pin,0,2.86641994862169e-11
_569_/A,_569_/SN,pin,pin,0,2.7041837519226064e-11
_569_/B,_569_/CON,pin,pin,0,2.959826828075052e-11
_569_/B,_569_/SN,pin,pin,0,2.8267355470235067e-11
_570_/A,_570_/CON,pin,pin,0,2.778554469839989e-11
_570_/A,_570_/SN,pin,pin,0,2.6651472695427003e-11
_570_/B,_570_/CON,pin,pin,0,2.8951195607529456e-11
_570_/B,_570_/SN,pin,pin,0,2.8079727779073416e-11
_571_/A,_571_/CON,pin,pin,0,2.257253411963589e-11
_571_/A,_571_/SN,pin,pin,0,4.5138611598494194e-11
_571_/B,_571_/CON,pin,pin,0,2.3303086890691382e-11
_571_/B,_571_/SN,pin,pin,0,4.636277473046846e-11
_572_/A,_572_/CON,pin,pin,0,1.5489625207476543e-11
_572_/A,_572_/SN,pin,pin,0,4.3087221290871724e-11
_572_/B,_572_/CON,pin,pin,0,1.5793978971889722e-11
_572_/B,_572_/SN,pin,pin,0,4.400138239879503e-11
_573_/A,_573_/CON,pin,pin,0,1.875786505289856e-11
_573_/A,_573_/SN,pin,pin,0,2.8120988176949524e-11
_573_/B,_573_/CON,pin,pin,0,1.8664269782475706e-11
_573_/B,_573_/SN,pin,pin,0,2.852717020940254e-11
_574_/A,_574_/CON,pin,pin,0,2.328911716253934e-11
_574_/A,_574_/SN,pin,pin,0,3.3496819901168706e-11
_574_/B,_574_/CON,pin,pin,0,2.3915052230205625e-11
_574_/B,_574_/SN,pin,pin,0,3.4544620636234313e-11
_575_/A,_575_/CON,pin,pin,0,1.9879738480388376e-11
_575_/A,_575_/SN,pin,pin,0,3.656723535083728e-11
_575_/B,_575_/CON,pin,pin,0,1.668677349075942e-11
_575_/B,_575_/SN,pin,pin,0,3.3834296475632186e-11
_576_/A,_576_/CON,pin,pin,0,1.9775570070379445e-11
_576_/A,_576_/SN,pin,pin,0,3.690641889320112e-11
_576_/B,_576_/CON,pin,pin,0,1.8240502858146712e-11
_576_/B,_576_/SN,pin,pin,0,3.5950419724484206e-11
clkbuf_0_clk/A,clkbuf_0_clk/Y,pin,pin,0,1.5369851225077724e-11
clkbuf_2_0__f_clk/A,clkbuf_2_0__f_clk/Y,pin,pin,0,2.3424946010708325e-11
clkbuf_2_1__f_clk/A,clkbuf_2_1__f_clk/Y,pin,pin,0,2.277361112190679e-11
clkbuf_2_2__f_clk/A,clkbuf_2_2__f_clk/Y,pin,pin,0,2.3069633009464852e-11
clkbuf_2_3__f_clk/A,clkbuf_2_3__f_clk/Y,pin,pin,0,2.0988202495408892e-11
input1/A,input1/Y,pin,pin,0,1.0828266235052286e-11
input10/A,input10/Y,pin,pin,0,1.0602594323338987e-11
input11/A,input11/Y,pin,pin,0,1.0677846627726861e-11
input12/A,input12/Y,pin,pin,0,1.0821409740513488e-11
input13/A,input13/Y,pin,pin,0,1.0593642282841209e-11
input14/A,input14/Y,pin,pin,0,1.0551671515701688e-11
input15/A,input15/Y,pin,pin,0,1.0498340044517995e-11
input16/A,input16/Y,pin,pin,0,1.0744610062785043e-11
input17/A,input17/Y,pin,pin,0,1.05615490311739e-11
input18/A,input18/Y,pin,pin,0,1.0882579559723382e-11
input19/A,input19/Y,pin,pin,0,1.0556735173528065e-11
input2/A,input2/Y,pin,pin,0,1.1435761192168936e-11
input20/A,input20/Y,pin,pin,0,1.0575484064856422e-11
input21/A,input21/Y,pin,pin,0,1.0623443964796753e-11
input22/A,input22/Y,pin,pin,0,1.0920496278099545e-11
input23/A,input23/Y,pin,pin,0,1.094418305980227e-11
input24/A,input24/Y,pin,pin,0,1.0623570599610499e-11
input25/A,input25/Y,pin,pin,0,1.066232865887251e-11
input26/A,input26/Y,pin,pin,0,1.0778296657965036e-11
input27/A,input27/Y,pin,pin,0,1.0979731880633725e-11
input28/A,input28/Y,pin,pin,0,1.1203651721636287e-11
input29/A,input29/Y,pin,pin,0,1.0822078476413477e-11
input3/A,input3/Y,pin,pin,0,1.0766875238599205e-11
input30/A,input30/Y,pin,pin,0,1.1012860762216192e-11
input31/A,input31/Y,pin,pin,0,1.0975423694881137e-11
