src,tar,src_type,tar_type
net151,REG_5\[2\]$_DFF_P_,net,cell
REG_5\[2\]$_DFF_P_,_0407_,cell,net
clknet_leaf_23_clock,REG_5\[30\]$_DFF_P_,net,cell
net152,REG_5\[30\]$_DFF_P_,net,cell
REG_5\[30\]$_DFF_P_,_0408_,cell,net
clknet_leaf_23_clock,REG_5\[31\]$_DFF_P_,net,cell
net153,REG_5\[31\]$_DFF_P_,net,cell
REG_5\[31\]$_DFF_P_,_0409_,cell,net
clknet_leaf_0_clock,REG_5\[32\]$_DFF_P_,net,cell
net154,REG_5\[32\]$_DFF_P_,net,cell
REG_5\[32\]$_DFF_P_,_0410_,cell,net
clknet_leaf_0_clock,REG_5\[33\]$_DFF_P_,net,cell
net155,REG_5\[33\]$_DFF_P_,net,cell
REG_5\[33\]$_DFF_P_,_0411_,cell,net
clknet_leaf_0_clock,REG_5\[34\]$_DFF_P_,net,cell
net156,REG_5\[34\]$_DFF_P_,net,cell
REG_5\[34\]$_DFF_P_,_0412_,cell,net
clknet_leaf_0_clock,REG_5\[35\]$_DFF_P_,net,cell
net157,REG_5\[35\]$_DFF_P_,net,cell
REG_5\[35\]$_DFF_P_,_0413_,cell,net
clknet_leaf_20_clock,REG_5\[36\]$_DFF_P_,net,cell
net158,REG_5\[36\]$_DFF_P_,net,cell
REG_5\[36\]$_DFF_P_,_0414_,cell,net
clknet_leaf_0_clock,REG_5\[37\]$_DFF_P_,net,cell
net159,REG_5\[37\]$_DFF_P_,net,cell
