,pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap,is_macro,is_seq,is_buf,is_inv,new_cellname,new_netname,id,org_id,netname_prefix,to_top,to_left,to_right,to_bottom,libcell_name,rise_cap,fall_cap
1050,SN,7496,10395,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_571_,_051_,3.858207850426787e-11,2.3003932092535703e-11,1.4455030228344154e-10,1.4427467553979056e-10,-1.0,0,0,0,0,cell1263,net105,1050,1050,_051_,5805.0,7496.0,8704.0,10395.0,HAxp5_ASAP7_75t_R,,
1051,A,5952,10889,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_572_,dpath.a_lt_b$in0\[4\],1.9733818745759635e-11,6.386717543716003e-12,1.0305922781839172e-10,9.902993702848306e-11,1.0640499881209036e-15,0,0,0,0,cell1264,net365,1051,1051,dpath.a_lt_b$in0,5311.0,5952.0,10248.0,10889.0,HAxp5_ASAP7_75t_R,1.06405,1.05589
1052,B,5906,10935,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_572_,_291_,1.826004104865664e-11,1.7650367278854162e-11,8.580561261517515e-11,8.685212271597463e-11,9.954770594473926e-16,0,0,0,0,cell1264,net345,1052,1052,_291_,5265.0,5906.0,10294.0,10935.0,HAxp5_ASAP7_75t_R,0.913679,0.995477
1053,CON,6028,10988,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_572_,_021_,2.0169824144211642e-11,1.7264287222040764e-11,1.1451956050123612e-10,1.1673575994741722e-10,-1.0,0,0,0,0,cell1264,net75,1053,1053,_021_,5212.0,6028.0,10172.0,10988.0,HAxp5_ASAP7_75t_R,,
1054,SN,6200,10935,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_572_,_022_,3.619411367838943e-11,6.386724482609907e-12,1.4054796215745569e-10,1.4211715138046088e-10,-1.0,0,0,0,0,cell1264,net76,1054,1054,_022_,5265.0,6200.0,10000.0,10935.0,HAxp5_ASAP7_75t_R,,
1055,A,5790,10710,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_573_,dpath.a_lt_b$in0\[3\],2.1145316400628108e-11,7.73787978136653e-12,1.0366435487796366e-10,9.955006957662603e-11,1.0640499881209036e-15,0,0,0,0,cell1265,net364,1055,1055,dpath.a_lt_b$in0,5490.0,5790.0,10410.0,10710.0,HAxp5_ASAP7_75t_R,1.06405,1.05589
1056,B,5744,10665,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_573_,_292_,1.8269335697040923e-11,2.054735548373543e-11,8.579121441032456e-11,8.683418567523303e-11,9.954770594473926e-16,0,0,0,0,cell1265,net346,1056,1056,_292_,5535.0,5744.0,10456.0,10665.0,HAxp5_ASAP7_75t_R,0.913679,0.995477
1057,CON,5866,10611,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_573_,_023_,2.549204770885272e-11,7.73787978136653e-12,1.1830793289480113e-10,1.2060472065478223e-10,-1.0,0,0,0,0,cell1265,net77,1057,1057,_023_,5589.0,5866.0,10334.0,10611.0,HAxp5_ASAP7_75t_R,,
1058,SN,6038,10665,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_573_,_024_,2.0643434878175878e-11,7.73787978136653e-12,1.3316732438983792e-10,1.3079798355519756e-10,-1.0,0,0,0,0,cell1265,net78,1058,1058,_024_,5535.0,6038.0,10162.0,10665.0,HAxp5_ASAP7_75t_R,,
1059,A,5196,9090,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_574_,dpath.a_lt_b$in0\[2\],1.9439167289747594e-11,3.2463857990716605e-11,1.0276702405720428e-10,9.87625328741082e-11,1.0640499881209036e-15,0,0,0,0,cell1266,net363,1059,1059,dpath.a_lt_b$in0,7110.0,5196.0,11004.0,9090.0,HAxp5_ASAP7_75t_R,1.06405,1.05589
1060,B,5150,9045,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_574_,_293_,1.853862896528113e-11,4.392497476857216e-11,8.606419049650427e-11,8.711861787524809e-11,9.954770594473926e-16,0,0,0,0,cell1266,net347,1060,1060,_293_,7155.0,5150.0,11050.0,9045.0,HAxp5_ASAP7_75t_R,0.913679,0.995477
1061,CON,5272,8991,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_574_,_025_,3.612608129310857e-11,3.2463851051822694e-11,1.2205164656720058e-10,1.2438527985381143e-10,-1.0,0,0,0,0,cell1266,net79,1061,1061,_025_,7209.0,5272.0,10928.0,8991.0,HAxp5_ASAP7_75t_R,,
1062,SN,5444,9045,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_574_,_026_,2.63732681526907e-11,3.2463851051822694e-11,1.4146318838559324e-10,1.391167597786236e-10,-1.0,0,0,0,0,cell1266,net80,1062,1062,_026_,7155.0,5444.0,10756.0,9045.0,HAxp5_ASAP7_75t_R,,
1063,A,5466,8189,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_575_,_294_,2.3976064189579205e-11,3.830620542988328e-11,8.927184685925127e-11,9.029807457316964e-11,1.0640499881209036e-15,0,0,0,0,cell1267,net348,1063,1063,_294_,8011.0,5466.0,10734.0,8189.0,HAxp5_ASAP7_75t_R,1.06405,1.05589
1064,B,5420,8235,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_575_,dpath.a_lt_b$in0\[1\],1.9649759250284227e-11,3.035431628273244e-11,1.0346783846371109e-10,1.0098290259552556e-10,9.954770594473926e-16,0,0,0,0,cell1267,net362,1064,1064,dpath.a_lt_b$in0,7965.0,5420.0,10780.0,8235.0,HAxp5_ASAP7_75t_R,0.913679,0.995477
1065,CON,5542,8288,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_575_,_027_,2.4864542716440677e-11,3.2714081443785403e-11,1.176696795557319e-10,1.2004661154030316e-10,-1.0,0,0,0,0,cell1267,net81,1065,1065,_027_,7912.0,5542.0,10658.0,8288.0,HAxp5_ASAP7_75t_R,,
1066,SN,5714,8235,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_575_,_052_,2.6787938187111667e-11,3.035431628273244e-11,1.3439298285344847e-10,1.3481719907115775e-10,-1.0,0,0,0,0,cell1267,net106,1066,1066,_052_,7965.0,5714.0,10486.0,8235.0,HAxp5_ASAP7_75t_R,,
1067,A,4170,5850,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_576_,dpath.a_lt_b$in1\[0\],2.272241596268376e-11,2.365358603428902e-11,1.0208373729669872e-10,9.938238426654422e-11,1.0640499881209036e-15,0,0,0,0,cell1268,net371,1067,1067,dpath.a_lt_b$in1,10350.0,4170.0,12030.0,5850.0,HAxp5_ASAP7_75t_R,1.06405,1.05589
1068,B,4124,5805,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_576_,_296_,1.5601636302320365e-11,3.796427755498044e-11,8.561862330225267e-11,8.660675648863858e-11,9.954770594473926e-16,0,0,0,0,cell1268,net350,1068,1068,_296_,10395.0,4124.0,12076.0,5805.0,HAxp5_ASAP7_75t_R,0.913679,0.995477
1069,CON,4246,5751,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_576_,_295_,2.670183345265809e-11,2.365357909539512e-11,1.1915796127581754e-10,1.198385418677006e-10,-1.0,0,0,0,0,cell1268,net349,1069,1069,_295_,10449.0,4246.0,11954.0,5751.0,HAxp5_ASAP7_75t_R,,
1070,SN,4418,5805,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_576_,net37,2.831837195294007e-11,1.5634570027511782e-10,1.3560849665417152e-10,1.362887996902984e-10,-1.0,0,0,0,0,cell1268,net403,1070,1070,net37,10395.0,4418.0,11782.0,5805.0,HAxp5_ASAP7_75t_R,,
1071,A,7704,7695,1,True,0,0,True,0.0,3.1999999872134305e-10,0,clkbuf_0_clk,clk,1.1400999502114706e-12,2.3922222709693575e-12,3.596615464219327e-13,1.953595896164728e-10,5.770419894103803e-16,0,0,1,0,cell1269,net0,1071,1071,clk,8505.0,7704.0,8496.0,7695.0,BUFx2_ASAP7_75t_R,0.577042,0.576706
1072,Y,7881,7695,1,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,clkbuf_0_clk,clknet_0_clk,1.434655345911029e-11,2.3922218372884885e-12,1.543856882613159e-11,2.1072943390265664e-10,-1.0,0,0,1,0,cell1269,net351,1072,1072,clknet_0_clk,8505.0,7881.0,8319.0,7695.0,BUFx2_ASAP7_75t_R,,
1073,A,6894,4995,1,False,0,0,True,0.0,3.1999999872134305e-10,0,clkbuf_2_0__f_clk,clknet_0_clk,1.4352387334160001e-11,1.005948276067148e-11,1.560608413331277e-11,2.1089682777919447e-10,5.770419894103803e-16,0,0,1,0,cell1270,net351,1073,1073,clknet_0_clk,11205.0,6894.0,9306.0,4995.0,BUFx2_ASAP7_75t_R,0.577042,0.576706
1074,Y,7071,4995,1,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,clkbuf_2_0__f_clk,clknet_2_0__leaf_clk,2.5774340994821895e-11,1.0059484495394956e-11,3.903102840929762e-11,2.3409471583413216e-10,-1.0,0,0,1,0,cell1270,net352,1074,1074,clknet_2_0__leaf_clk,11205.0,7071.0,9129.0,4995.0,BUFx2_ASAP7_75t_R,,
1075,A,8892,4995,1,False,0,0,True,0.0,3.1999999872134305e-10,0,clkbuf_2_1__f_clk,clknet_0_clk,1.4352627593361422e-11,1.0493418634016647e-11,1.5609418271833597e-11,2.109001584482684e-10,5.770419894103803e-16,0,0,1,0,cell1271,net351,1075,1075,clknet_0_clk,11205.0,8892.0,7308.0,4995.0,BUFx2_ASAP7_75t_R,0.577042,0.576706
1076,Y,9069,4995,1,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,clkbuf_2_1__f_clk,clknet_2_1__leaf_clk,2.3659978490297995e-11,1.0493418634016647e-11,3.838302939374039e-11,2.3353927125491225e-10,-1.0,0,0,1,0,cell1271,net353,1076,1076,clknet_2_1__leaf_clk,11205.0,9069.0,7131.0,4995.0,BUFx2_ASAP7_75t_R,,
1077,A,6300,10395,1,False,0,0,True,0.0,3.1999999872134305e-10,0,clkbuf_2_2__f_clk,clknet_0_clk,1.4349434834803889e-11,6.386717543716003e-12,1.5653506268975548e-11,2.1094419266898254e-10,5.770419894103803e-16,0,0,1,0,cell1272,net351,1077,1077,clknet_0_clk,5805.0,6300.0,9900.0,10395.0,BUFx2_ASAP7_75t_R,0.577042,0.576706
1078,Y,6477,10395,1,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,clkbuf_2_2__f_clk,clknet_2_2__leaf_clk,2.3470487706123144e-11,6.386717543716003e-12,3.87231392784404e-11,2.338856608385953e-10,-1.0,0,0,1,0,cell1272,net354,1078,1078,clknet_2_2__leaf_clk,5805.0,6477.0,9723.0,10395.0,BUFx2_ASAP7_75t_R,,
1079,A,7704,10665,1,False,0,0,True,0.0,3.1999999872134305e-10,0,clkbuf_2_3__f_clk,clknet_0_clk,1.4353214797258039e-11,2.3922218372884885e-12,1.561730779420234e-11,2.1090804103174318e-10,5.770419894103803e-16,0,0,1,0,cell1273,net351,1079,1079,clknet_0_clk,5535.0,7704.0,8496.0,10665.0,BUFx2_ASAP7_75t_R,0.577042,0.576706
1080,Y,7881,10665,1,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,clkbuf_2_3__f_clk,clknet_2_3__leaf_clk,1.9339207318891383e-11,2.3922218372884885e-12,3.656537225782408e-11,2.3189623832298167e-10,-1.0,0,0,1,0,cell1273,net355,1080,1080,clknet_2_3__leaf_clk,5535.0,7881.0,8319.0,10665.0,BUFx2_ASAP7_75t_R,,
1081,CLK,5119,3375,1,False,1,0,True,0.0,3.1999999872134305e-10,0,ctrl.state.out\[0\]$_DFF_P_,clknet_2_0__leaf_clk,2.5891856367254995e-11,1.4797223168994122e-10,4.004959905379302e-11,2.3511786961805115e-10,5.219590133339594e-16,0,1,0,0,cell1274,net352,1081,1081,clknet_2_0__leaf_clk,12825.0,5119.0,11081.0,3375.0,DFFHQNx2_ASAP7_75t_R,0.517415,0.521959
1082,D,5274,3375,0,False,0,1,True,0.0,3.1999999872134305e-10,1,ctrl.state.out\[0\]$_DFF_P_,_000_,1.0342166359422755e-11,2.5125751479393443e-10,1.7221549186707819e-10,1.8129948931022708e-10,6.215529884534424e-16,0,1,0,0,cell1274,net54,1082,1082,_000_,12825.0,5274.0,10926.0,3375.0,DFFHQNx2_ASAP7_75t_R,0.621553,0.619432
1083,QN,6101,3375,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,ctrl.state.out\[0\]$_DFF_P_,_029_,1.4475693213555908e-11,1.4797223168994122e-10,8.444356325298941e-11,8.513971472279279e-11,-1.0,0,1,0,0,cell1274,net83,1083,1083,_029_,12825.0,6101.0,10099.0,3375.0,DFFHQNx2_ASAP7_75t_R,,
1084,CLK,4903,2025,1,False,1,0,True,0.0,3.1999999872134305e-10,0,ctrl.state.out\[1\]$_DFF_P_,clknet_2_0__leaf_clk,2.5848056334210057e-11,1.975694607914136e-10,3.9860725831175614e-11,2.349284655700501e-10,5.219590133339594e-16,0,1,0,0,cell1275,net352,1084,1084,clknet_2_0__leaf_clk,14175.0,4903.0,11297.0,2025.0,DFFHQNx2_ASAP7_75t_R,0.517415,0.521959
1085,D,5058,2025,0,False,0,1,True,0.0,3.1999999872134305e-10,1,ctrl.state.out\[1\]$_DFF_P_,_001_,1.0753190005097224e-11,9.14129605344982e-11,3.31340066495045e-10,3.013407579022242e-10,6.215529884534424e-16,0,1,0,0,cell1275,net55,1085,1085,_001_,14175.0,5058.0,11142.0,2025.0,DFFHQNx2_ASAP7_75t_R,0.621553,0.619432
1086,QN,5885,2025,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,ctrl.state.out\[1\]$_DFF_P_,_047_,1.6128544680360513e-11,1.975694607914136e-10,8.541187201949185e-11,8.631031306327586e-11,-1.0,0,1,0,0,cell1275,net101,1086,1086,_047_,14175.0,5885.0,10315.0,2025.0,DFFHQNx2_ASAP7_75t_R,,
1087,CLK,5173,3915,1,False,1,0,True,0.0,3.1999999872134305e-10,0,ctrl.state.out\[2\]$_DFF_P_,clknet_2_0__leaf_clk,2.590259950974172e-11,1.3798767684036759e-10,4.009010137751012e-11,2.351584482696012e-10,5.219590133339594e-16,0,1,0,0,cell1276,net352,1087,1087,clknet_2_0__leaf_clk,12285.0,5173.0,11027.0,3915.0,DFFHQNx2_ASAP7_75t_R,0.517415,0.521959
1088,D,5328,3915,0,False,0,1,True,0.0,3.1999999872134305e-10,1,ctrl.state.out\[2\]$_DFF_P_,_002_,6.48236759409615e-12,1.0344330947376079e-10,3.0736493905614276e-10,3.2818250894628415e-10,6.215529884534424e-16,0,1,0,0,cell1276,net56,1088,1088,_002_,12285.0,5328.0,10872.0,3915.0,DFFHQNx2_ASAP7_75t_R,0.621553,0.619432
1089,QN,6155,3915,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,ctrl.state.out\[2\]$_DFF_P_,_046_,2.2877609529015075e-11,1.3798766296257978e-10,9.023502084426481e-11,9.131018163799354e-11,-1.0,0,1,0,0,cell1276,net100,1089,1089,_046_,12285.0,6155.0,10045.0,3915.0,DFFHQNx2_ASAP7_75t_R,,
1090,CLK,2959,6075,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[0\]$_DFFE_PP_,clknet_2_0__leaf_clk,2.5991528374014194e-11,3.796427755498044e-11,4.037298273473766e-11,2.354417216743343e-10,5.219590133339594e-16,0,1,0,0,cell1277,net352,1090,1090,clknet_2_0__leaf_clk,10125.0,2959.0,13241.0,6075.0,DFFHQNx2_ASAP7_75t_R,0.517415,0.521959
1091,D,3114,6075,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[0\]$_DFFE_PP_,_053_,6.657681350663579e-12,3.4590857955763e-11,3.8926389889226703e-10,3.6064554120862624e-10,6.215529884534424e-16,0,1,0,0,cell1277,net107,1091,1091,_053_,10125.0,3114.0,13086.0,6075.0,DFFHQNx2_ASAP7_75t_R,0.621553,0.619432
1092,QN,3941,6075,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[0\]$_DFFE_PP_,_296_,1.560123731592089e-11,3.796427755498044e-11,8.560206016250405e-11,8.6589034553608e-11,-1.0,0,1,0,0,cell1277,net350,1092,1092,_296_,10125.0,3941.0,12259.0,6075.0,DFFHQNx2_ASAP7_75t_R,,
1093,CLK,6847,7965,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[10\]$_DFFE_PP_,clknet_2_2__leaf_clk,2.3472447943651e-11,2.184787767367524e-11,3.8850624106689935e-11,2.3401389159793945e-10,5.221740008838845e-16,0,1,0,0,cell1278,net354,1093,1093,clknet_2_2__leaf_clk,8235.0,6847.0,9353.0,7965.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1094,D,7002,7965,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[10\]$_DFFE_PP_,_054_,6.483635676957089e-12,3.1050551019262684e-11,3.915208990346031e-10,3.606557552604528e-10,6.216409740008384e-16,0,1,0,0,cell1278,net108,1094,1094,_054_,8235.0,7002.0,9198.0,7965.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1095,QN,7865,7965,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[10\]$_DFFE_PP_,_045_,1.4681311721886914e-11,2.184787767367524e-11,8.621278690945644e-11,8.809752927163572e-11,-1.0,0,1,0,0,cell1278,net99,1095,1095,_045_,8235.0,7865.0,8335.0,7965.0,DFFHQNx3_ASAP7_75t_R,,
1096,CLK,7927,1755,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[11\]$_DFFE_PP_,clknet_2_1__leaf_clk,2.379165094101854e-11,1.6925939816392344e-11,3.939737425184831e-11,2.3455792863558145e-10,5.221740008838845e-16,0,1,0,0,cell1279,net353,1096,1096,clknet_2_1__leaf_clk,14445.0,7927.0,8273.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1097,D,8082,1755,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[11\]$_DFFE_PP_,_055_,6.613060359733636e-12,3.7960273813197887e-11,3.868106113191772e-10,3.550688909559341e-10,6.216409740008384e-16,0,1,0,0,cell1279,net109,1097,1097,_055_,14445.0,8082.0,8118.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1098,QN,8945,1755,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[11\]$_DFFE_PP_,_044_,1.485327659478397e-11,1.6925939816392344e-11,8.697922937450642e-11,8.88749768224173e-11,-1.0,0,1,0,0,cell1279,net98,1098,1098,_044_,14445.0,8945.0,7255.0,1755.0,DFFHQNx3_ASAP7_75t_R,,
1099,CLK,6415,1755,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[12\]$_DFFE_PP_,clknet_2_0__leaf_clk,2.5843599829600272e-11,1.0059484495394956e-11,3.9838674026349003e-11,2.3490634437628444e-10,5.221740008838845e-16,0,1,0,0,cell1280,net352,1099,1099,clknet_2_0__leaf_clk,14445.0,6415.0,9785.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1100,D,6570,1755,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[12\]$_DFFE_PP_,_056_,9.894244278052522e-12,5.1681464663388965e-11,3.711519147575615e-10,3.4258146319743327e-10,6.216409740008384e-16,0,1,0,0,cell1280,net110,1100,1100,_056_,14445.0,6570.0,9630.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1101,QN,7433,1755,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[12\]$_DFFE_PP_,_043_,1.4738583617446288e-11,1.0059487964841908e-11,8.770276171965463e-11,8.961165143261951e-11,-1.0,0,1,0,0,cell1280,net97,1101,1101,_043_,14445.0,7433.0,8767.0,1755.0,DFFHQNx3_ASAP7_75t_R,,
1102,CLK,11437,4725,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[13\]$_DFFE_PP_,clknet_2_1__leaf_clk,2.370804594309384e-11,1.0493418634016647e-11,3.903894221779503e-11,2.3419843842020777e-10,5.221740008838845e-16,0,1,0,0,cell1281,net353,1102,1102,clknet_2_1__leaf_clk,11475.0,11437.0,4763.0,4725.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1103,D,11592,4725,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[13\]$_DFFE_PP_,_057_,7.086851071258504e-12,3.703623518980237e-11,3.87373355614784e-10,3.5557279343123577e-10,6.216409740008384e-16,0,1,0,0,cell1281,net111,1103,1103,_057_,11475.0,11592.0,4608.0,4725.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1104,QN,12455,4725,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[13\]$_DFFE_PP_,_042_,1.4666216158198964e-11,1.0493418634016647e-11,8.64318547288967e-11,8.831802650322018e-11,-1.0,0,1,0,0,cell1281,net96,1104,1104,_042_,11475.0,12455.0,3745.0,4725.0,DFFHQNx3_ASAP7_75t_R,,
1105,CLK,11869,3375,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[14\]$_DFFE_PP_,clknet_2_1__leaf_clk,2.3735551718528924e-11,1.4066827563885552e-11,3.9177376620624926e-11,2.3433735507616404e-10,5.221740008838845e-16,0,1,0,0,cell1282,net353,1105,1105,clknet_2_1__leaf_clk,12825.0,11869.0,4331.0,3375.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1106,D,12024,3375,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[14\]$_DFFE_PP_,_058_,6.531757773542424e-12,3.7616965098408166e-11,3.86978726840681e-10,3.5525277164438757e-10,6.216409740008384e-16,0,1,0,0,cell1282,net112,1106,1106,_058_,12825.0,12024.0,4176.0,3375.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1107,QN,12887,3375,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[14\]$_DFFE_PP_,_041_,1.4705445194884703e-11,1.4066831033332504e-11,8.661035777457471e-11,8.849857652259985e-11,-1.0,0,1,0,0,cell1282,net95,1107,1107,_041_,12825.0,12887.0,3313.0,3375.0,DFFHQNx3_ASAP7_75t_R,,
1108,CLK,9493,1755,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[15\]$_DFFE_PP_,clknet_2_1__leaf_clk,2.3782831606866672e-11,7.057583684133562e-11,3.9366510051763726e-11,2.3452698116877e-10,5.221740008838845e-16,0,1,0,0,cell1283,net353,1108,1108,clknet_2_1__leaf_clk,14445.0,9493.0,6707.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1109,D,9648,1755,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[15\]$_DFFE_PP_,_059_,8.233138129587479e-12,5.790856683063339e-11,3.66630642512078e-10,3.448049346044257e-10,6.216409740008384e-16,0,1,0,0,cell1283,net113,1109,1109,_059_,14445.0,9648.0,6552.0,1755.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1110,QN,10511,1755,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[15\]$_DFFE_PP_,_040_,1.4720540758572653e-11,7.057583684133562e-11,8.682581043029103e-11,8.87153198125823e-11,-1.0,0,1,0,0,cell1283,net94,1110,1110,_040_,14445.0,10511.0,5689.0,1755.0,DFFHQNx3_ASAP7_75t_R,,
1111,CLK,4957,7155,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[1\]$_DFFE_PP_,clknet_2_0__leaf_clk,2.600833610977293e-11,3.0354302404944627e-11,4.0418980662426656e-11,2.35487740418705e-10,5.219590133339594e-16,0,1,0,0,cell1284,net352,1111,1111,clknet_2_0__leaf_clk,9045.0,4957.0,11243.0,7155.0,DFFHQNx2_ASAP7_75t_R,0.517415,0.521959
1112,D,5112,7155,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[1\]$_DFFE_PP_,_060_,6.7065814707278895e-12,3.3829855583533686e-11,3.9005504381961487e-10,3.5577338297620997e-10,6.215529884534424e-16,0,1,0,0,cell1284,net114,1112,1112,_060_,9045.0,5112.0,11088.0,7155.0,DFFHQNx2_ASAP7_75t_R,0.621553,0.619432
1113,QN,5939,7155,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[1\]$_DFFE_PP_,_279_,1.845522346055617e-11,3.0354302404944627e-11,8.768508141798748e-11,8.857333616552053e-11,-1.0,0,1,0,0,cell1284,net333,1113,1113,_279_,9045.0,5939.0,10261.0,7155.0,DFFHQNx2_ASAP7_75t_R,,
1114,CLK,2959,9045,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[2\]$_DFFE_PP_,clknet_2_2__leaf_clk,2.3497185100418427e-11,3.246386492961051e-11,3.918074198416832e-11,2.343457650155756e-10,5.221740008838845e-16,0,1,0,0,cell1285,net354,1114,1114,clknet_2_2__leaf_clk,7155.0,2959.0,13241.0,9045.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1115,D,3114,9045,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[2\]$_DFFE_PP_,_061_,6.617717224904896e-12,4.971265066266994e-11,3.73119896091012e-10,3.3808947308422427e-10,6.216409740008384e-16,0,1,0,0,cell1285,net115,1115,1115,_061_,7155.0,3114.0,13086.0,9045.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
1116,QN,3977,9045,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,dpath.a_reg.out\[2\]$_DFFE_PP_,_039_,1.4779844015322396e-11,3.246386492961051e-11,8.664007011827124e-11,8.852975297291009e-11,-1.0,0,1,0,0,cell1285,net93,1116,1116,_039_,7155.0,3977.0,12223.0,9045.0,DFFHQNx3_ASAP7_75t_R,,
1117,CLK,2689,10665,1,False,1,0,True,0.0,3.1999999872134305e-10,0,dpath.a_reg.out\[3\]$_DFFE_PP_,clknet_2_2__leaf_clk,2.349082039998507e-11,7.737876311919578e-12,3.9124075507102056e-11,2.3428881057441226e-10,5.221740008838845e-16,0,1,0,0,cell1286,net354,1117,1117,clknet_2_2__leaf_clk,5535.0,2689.0,13511.0,10665.0,DFFHQNx3_ASAP7_75t_R,0.518012,0.522174
1118,D,2844,10665,0,False,0,1,True,0.0,3.1999999872134305e-10,1,dpath.a_reg.out\[3\]$_DFFE_PP_,_062_,6.89031210560076e-12,4.9307419258681755e-11,3.734452469483784e-10,3.384002800199681e-10,6.216409740008384e-16,0,1,0,0,cell1286,net116,1118,1118,_062_,5535.0,2844.0,13356.0,10665.0,DFFHQNx3_ASAP7_75t_R,0.621641,0.619516
